R_AGE,DRIVER,TIMETOWK,NBIKETRP,NWALKTRP,URBRUR,WHYTRP1S,HOUSEID,GCDWORK,PERSONID,WHYTO,WHYFROM,HHSIZE,WRKTRANS,CNTTDTR,WRKCOUNT,HHFAMINC,WEBUSE,TRIPPURP,WKFMHMXX,HHFAMINC2
67,0,-1,0,7,0,2,12007338,-1,1,2,7,2,1,9,1,14,1,2,0,1
50,0,-1,0,0,1,2,10680447,-1,1,13,0,2,1,5,0,14,1,3,0,1
45,0,15,0,3,0,5,13360142,0,1,6,0,1,6,7,1,14,0,0,0,1
49,0,15,0,3,0,0,10341056,4,1,0,15,2,3,6,2,14,3,1,0,1
73,0,-1,0,3,0,1,10807356,-1,2,1,1,2,1,3,0,14,0,0,0,1
30,0,13,0,0,0,3,10831481,5,1,3,11,1,0,8,1,12,3,2,0,1
38,0,-8,2,3,0,0,12349720,7,1,1,13,1,3,4,1,13,1,1,4,1
6,1,-1,-1,-1,0,3,12162433,-1,3,3,18,5,1,5,1,12,0,1,0,1
24,0,4,0,3,0,5,14418844,1,3,6,2,4,3,9,4,14,1,0,0,1
33,0,30,0,3,1,4,13359511,29,1,4,12,4,3,4,2,14,3,3,0,1
60,0,8,0,15,0,5,10491424,0,1,15,0,1,0,2,0,12,0,1,0,1
35,0,-1,5,7,0,3,15141587,0,1,3,10,5,1,12,1,14,1,2,0,1
24,0,-1,0,-3,0,5,12175291,-1,1,12,0,4,1,5,1,14,3,2,0,1
40,0,0,0,0,0,2,12162433,0,1,4,15,5,1,5,1,12,1,1,0,1
50,0,3,0,2,0,3,12340567,0,1,3,10,2,0,2,2,14,1,3,0,1
50,0,75,0,6,0,1,13539274,38,2,1,26,2,0,13,1,14,1,0,0,1
57,0,13,0,4,0,6,14956551,2,1,10,2,2,0,3,1,14,2,0,0,1
54,0,-1,0,2,0,3,12330401,-1,1,3,29,2,1,2,0,14,2,1,0,1
75,0,-1,0,8,0,2,14810103,-1,1,27,13,3,1,2,0,12,0,1,0,1
76,0,-1,1,0,1,3,10278004,-1,1,3,27,2,1,7,0,12,0,0,0,1
76,0,-1,0,7,0,9,13483742,-1,2,14,6,2,1,6,0,14,0,1,0,1
19,2,100,0,7,0,4,13278993,6,2,15,0,2,9,5,2,12,0,3,0,1
43,0,25,0,6,0,4,10477768,11,1,4,2,3,7,3,2,12,3,1,0,1
30,0,50,0,0,0,1,13419228,1,1,3,15,3,6,9,2,12,0,1,0,1
69,0,-1,0,3,0,4,10524167,-1,1,6,0,2,1,3,0,14,1,0,0,1
49,0,20,0,0,0,4,10963328,6,1,5,1,2,0,3,1,14,0,0,0,1
35,0,-1,5,7,0,3,15141587,0,1,3,9,5,1,12,1,14,1,2,0,1
38,0,15,0,6,0,0,13360159,8,1,0,0,1,0,4,1,12,2,0,0,1
54,0,5,0,3,0,7,11933216,1,1,11,1,2,6,8,2,13,0,1,0,1
51,0,-1,0,4,1,7,10799899,0,1,11,14,3,1,12,1,14,1,1,0,1
33,0,40,0,3,0,3,12175291,15,2,8,0,4,0,6,1,14,6,1,0,1
67,0,-1,0,0,1,4,10076143,-1,2,5,0,2,1,2,1,13,0,0,0,1
59,0,15,0,3,0,0,11887661,5,1,0,0,1,0,8,0,14,1,0,0,1
63,0,7,0,1,1,3,10076143,0,1,3,13,2,0,3,1,13,0,3,0,1
22,0,12,7,7,0,2,14363690,3,1,2,0,2,0,6,2,14,3,3,0,1
15,2,-1,-1,-1,0,7,10238688,-1,3,14,0,3,1,4,1,12,0,2,0,1
24,0,4,0,3,0,5,14418844,1,3,6,0,4,3,9,4,14,1,0,0,1
46,2,-1,0,7,0,5,14475502,-1,3,6,17,3,1,5,0,13,0,1,0,1
42,0,40,0,3,0,4,11995933,19,3,11,3,4,3,6,1,12,0,0,0,1
75,0,-1,0,2,0,3,10373141,-1,2,3,6,2,1,8,0,12,3,0,0,1
10,1,-1,-1,-1,0,2,10646096,-1,3,2,15,4,1,7,1,14,0,0,0,1
67,1,-1,5,11,0,0,13519315,-1,1,0,0,2,1,5,0,14,1,0,0,1
47,0,-1,0,20,0,2,15257545,0,2,2,13,2,1,7,2,14,1,3,0,1
67,0,-1,1,5,0,5,12070837,-1,1,6,6,2,1,5,0,13,0,1,0,1
5,1,-1,-1,-1,0,1,10490075,-1,2,22,11,2,1,2,1,14,0,2,0,1
69,0,-1,5,1,0,2,10503797,-1,1,2,24,2,1,13,0,12,0,2,0,1
20,0,5,0,6,0,3,11873367,2,1,3,18,3,0,6,2,12,1,1,0,1
50,0,48,0,5,0,3,11878030,20,1,3,17,1,3,4,1,13,2,3,0,1
83,2,-1,0,21,0,6,12066915,-1,3,9,4,3,1,6,1,14,0,2,0,1
76,0,-1,0,4,0,5,14946516,-1,1,6,0,2,1,5,0,14,4,0,0,1
61,0,-1,0,6,0,6,10094745,-1,1,21,0,2,1,8,0,14,1,3,0,1
14,1,-1,1,-6,0,4,12175291,-1,3,5,10,4,1,3,1,14,4,2,0,1
44,1,0,0,7,0,6,14833661,0,3,21,0,4,0,4,3,14,0,2,0,1
17,1,-1,6,7,0,5,15062365,-1,2,20,0,3,1,4,1,14,2,2,0,1
73,0,-1,0,3,0,1,10807356,-1,2,1,1,2,1,3,0,14,0,0,0,1
63,0,-1,1,0,0,1,13268873,-1,2,21,0,2,1,6,0,12,0,2,0,1
17,0,8,0,60,0,2,10845778,2,3,2,1,2,0,13,2,14,3,3,0,1
22,0,12,7,7,0,4,14363690,3,1,9,14,2,0,6,2,14,3,2,0,1
0,1,-1,-1,-1,0,3,15531245,-1,4,3,21,4,1,10,0,12,0,3,0,1
88,0,-1,0,7,0,6,15620587,-1,1,9,0,1,1,7,0,14,0,1,0,1
30,0,15,5,0,0,2,13346717,24,2,2,12,3,3,10,1,14,1,1,0,1
40,0,13,0,1,0,2,11931717,4,1,2,19,2,0,6,2,13,0,3,0,1
59,0,-1,0,14,0,2,13321303,-1,2,2,22,2,1,9,0,13,5,2,0,1
57,0,15,0,4,0,2,14956551,3,2,2,8,2,0,4,1,14,3,4,0,1
34,0,21,7,5,0,3,14363690,3,1,3,6,2,6,4,2,14,1,0,0,1
64,0,10,0,2,0,2,12010842,0,1,2,2,1,0,3,1,14,0,3,0,1
80,0,-1,0,0,0,4,10631784,-1,1,5,2,1,1,6,0,14,0,1,0,1
63,0,7,0,5,0,2,10912979,2,1,2,2,2,0,2,2,14,3,4,0,1
25,0,7,1,0,0,3,10477768,0,1,4,3,3,3,3,2,12,0,0,0,1
52,0,5,0,6,0,0,13363303,3,2,0,13,4,5,4,2,14,1,1,0,1
63,0,-1,0,7,0,1,14307742,-1,1,14,18,2,1,6,1,14,5,0,0,1
37,0,12,0,2,0,1,13423001,9,1,17,3,4,3,4,2,14,0,1,0,1
76,0,-1,2,0,1,3,10278004,-1,1,3,27,2,1,7,0,12,0,1,0,1
8,1,-1,-1,-1,0,2,10646096,-1,3,2,16,4,1,7,1,14,0,0,0,1
65,0,-1,0,0,0,5,14945452,-1,2,20,0,2,1,4,0,14,0,3,0,1
45,0,15,0,3,0,3,13360142,0,1,3,5,1,6,7,1,14,0,0,0,1
6,1,-1,-1,-1,0,8,12162433,-1,4,18,0,5,1,5,1,12,0,2,0,1
42,0,16,0,14,0,1,10971499,5,1,3,17,1,0,5,1,14,1,1,0,1
32,0,-5,0,4,0,4,10639445,-1,1,9,4,2,1,6,2,13,3,0,0,1
72,0,-1,0,2,0,3,10855311,-1,1,3,7,2,1,5,0,13,0,0,0,1
62,0,-1,0,5,0,4,13454023,-1,1,5,0,1,1,7,0,14,4,0,0,1
42,0,13,0,1,0,2,10784474,5,1,2,0,1,0,3,1,12,1,4,0,1
18,0,20,0,3,0,4,15177045,5,3,6,12,4,0,6,3,14,4,2,0,1
77,0,-1,0,7,0,2,15178949,-1,1,8,4,2,1,8,0,12,4,0,0,1
63,0,20,1,7,0,7,13514570,2,2,11,11,2,3,9,2,13,1,1,0,1
62,0,-1,0,5,0,3,13454023,-1,1,3,28,1,1,7,0,14,4,0,0,1
83,2,-1,0,21,0,3,12066915,-1,3,4,13,3,1,6,1,14,0,1,0,1
80,0,-1,0,0,0,4,10631784,-1,1,5,10,1,1,6,0,14,0,0,0,1
32,0,11,0,1,0,4,14746967,5,1,10,2,5,1,5,2,14,0,1,0,1
34,0,15,0,10,0,4,14630196,5,1,5,0,4,6,12,1,14,1,0,0,1
49,0,10,0,5,0,2,13254559,1,1,2,1,1,0,4,1,14,0,4,0,1
31,0,30,0,3,1,1,10337723,10,1,1,13,4,4,8,2,13,1,1,0,1
52,0,5,0,6,0,0,13363303,3,2,0,2,4,5,4,2,14,1,1,0,1
31,0,30,0,3,1,3,10337723,11,1,3,2,4,3,8,2,13,2,1,0,1
14,0,9,0,0,1,6,10337723,2,2,9,0,4,2,4,2,13,0,1,0,1
7,1,-1,-1,-1,0,3,10267914,-1,3,3,18,4,1,2,2,13,0,2,0,1
75,0,-1,0,2,0,6,10373141,-1,2,10,6,2,1,8,0,12,3,1,0,1
49,0,25,0,3,0,3,11888008,10,1,3,1,1,0,11,1,14,1,0,0,1
30,0,50,0,0,0,1,13419228,1,1,1,15,3,6,9,2,12,0,1,0,1
1,1,-1,-1,-1,0,3,15531245,-1,3,3,18,4,1,7,0,12,0,2,0,1
58,0,-1,0,3,0,4,14989401,-1,1,11,4,5,1,12,1,12,1,1,0,1
72,0,-1,0,7,0,3,14475502,-1,1,3,6,3,1,7,0,13,0,0,0,1
30,0,15,5,0,0,3,13346717,24,2,3,8,3,3,10,1,14,1,2,0,1
31,0,30,0,3,1,8,10337723,16,2,15,15,4,0,8,2,13,4,1,0,1
45,0,35,0,0,0,3,13568386,20,1,9,0,5,0,6,2,14,0,1,0,1
32,0,-1,0,3,0,3,15531245,-1,1,3,10,4,1,8,0,12,2,2,0,1
77,0,-1,0,7,0,2,15178949,-1,1,3,0,2,1,8,0,12,4,0,0,1
47,0,35,0,0,0,0,10490075,7,1,0,4,2,0,6,1,14,1,1,0,1
31,0,45,0,2,0,1,11801052,8,2,4,1,4,0,7,2,12,5,1,0,1
46,0,30,1,1,0,3,10955725,11,1,4,1,1,0,8,1,14,1,1,4,1
77,0,-1,0,7,0,4,15178949,-1,1,5,1,2,1,8,0,12,4,0,0,1
63,0,-1,0,3,0,3,15414964,-1,2,3,23,2,1,10,0,14,1,2,0,1
60,0,-1,0,3,0,3,15414964,-1,1,4,4,2,1,6,0,14,0,0,0,1
71,0,-1,5,5,0,4,15486363,-1,1,12,3,1,1,8,0,14,0,1,0,1
30,0,20,0,7,0,3,14833661,7,3,7,0,4,0,5,3,14,4,3,0,1
61,0,20,0,40,0,10,14662414,15,1,16,16,2,6,14,1,12,0,1,0,1
29,0,25,0,0,0,5,11846633,11,2,6,6,4,6,8,3,14,3,1,0,1
74,0,4,0,2,0,11,13352745,1,2,17,13,2,6,9,1,14,0,1,0,1
62,0,-1,0,5,0,4,13319449,-1,1,5,0,1,1,3,0,14,0,0,0,1
44,0,17,0,0,0,1,10877452,5,1,5,2,3,0,2,1,14,4,1,0,1
57,0,35,1,4,0,2,14099289,7,2,2,16,2,0,10,1,14,3,3,0,1
39,0,-1,2,9,0,5,15062365,-1,2,16,0,3,1,5,1,14,2,0,0,1
63,0,2,3,14,0,3,15570150,0,1,12,3,2,4,8,2,13,2,1,0,1
69,0,-1,7,6,0,5,14258086,-1,1,18,3,1,1,7,0,13,1,3,0,1
38,0,15,0,2,0,3,15535793,3,2,3,0,4,0,9,4,13,1,0,0,1
47,1,-1,0,7,0,6,14475502,-1,2,7,30,3,1,5,0,13,0,1,0,1
43,0,10,0,7,0,3,10912979,2,1,3,2,2,0,6,2,14,1,3,0,1
58,0,-1,0,3,0,4,14989401,-1,1,5,0,5,1,10,1,12,1,0,0,1
38,0,5,0,-8,1,3,14214297,7,2,10,1,4,5,4,2,12,2,2,0,1
47,0,35,0,0,0,1,10490075,7,1,1,7,2,0,6,1,14,1,1,0,1
33,0,30,0,2,0,5,11801052,11,1,11,13,4,0,5,2,12,5,1,0,1
19,2,100,0,7,0,4,13278993,6,2,5,6,2,9,5,2,12,0,1,0,1
71,0,-1,0,0,0,3,15518358,-1,1,3,6,2,1,3,0,12,4,0,0,1
63,0,45,0,9,0,3,13253338,19,1,3,16,2,0,5,2,13,0,2,0,1
32,0,-5,0,4,0,4,10639445,-1,1,6,3,2,1,6,2,13,3,0,0,1
75,0,-1,0,6,0,5,13298964,-1,1,6,5,2,1,4,0,14,0,1,0,1
42,0,40,0,3,0,2,11995933,19,3,2,30,4,3,6,1,12,0,0,0,1
48,0,21,0,0,0,2,10829161,1,1,2,2,5,5,5,1,14,1,2,0,1
69,0,-1,0,4,0,1,10524167,-1,2,11,9,2,1,4,0,14,1,2,0,1
33,0,25,0,3,0,2,14383700,5,1,2,10,1,0,6,1,14,1,2,0,1
63,0,-1,0,3,0,6,15414964,-1,2,22,0,2,1,10,0,14,1,3,0,1
37,0,11,0,1,0,1,13423001,8,1,3,2,4,3,4,2,14,0,1,0,1
88,0,-1,2,4,0,2,14930798,-1,1,2,20,2,1,3,0,13,0,1,0,1
72,0,-1,0,2,0,5,10855311,-1,1,6,0,2,1,5,0,13,0,0,0,1
38,0,4,0,1,0,5,15038280,1,1,7,18,4,0,4,1,12,0,1,0,1
75,0,-1,0,2,0,5,10373141,-1,2,6,10,2,1,8,0,12,3,1,0,1
44,0,40,0,0,0,5,12083864,6,2,9,17,4,0,2,3,14,3,2,0,1
59,0,-1,0,3,0,4,14989401,-1,2,11,0,5,1,10,1,12,2,2,0,1
60,0,-1,0,0,0,5,13514570,-1,1,8,11,2,1,4,2,13,3,1,0,1
49,0,-1,0,4,0,6,15034241,-1,1,22,0,2,1,2,0,14,1,3,0,1
69,0,-1,2,2,0,4,10503797,-1,1,19,0,2,1,9,0,12,0,1,0,1
5,1,-1,-1,-1,1,5,13359511,-1,4,13,5,4,1,4,2,14,0,1,0,1
49,0,45,0,0,0,1,15007432,28,1,1,0,4,0,4,2,14,5,3,1,1
43,0,-1,1,5,0,1,13325495,0,2,1,5,2,1,5,1,12,1,0,0,1
29,0,20,0,3,0,2,14833661,7,1,2,2,4,0,13,3,14,3,0,0,1
57,0,11,0,1,0,3,11933216,3,1,4,3,2,2,4,2,13,0,2,0,1
36,0,-1,1,2,0,3,14989401,-1,5,5,0,5,1,9,1,12,1,0,0,1
35,0,-1,0,0,0,0,10238688,-1,1,0,26,3,1,5,1,12,0,1,0,1
84,0,-1,0,3,0,5,12222971,-1,2,15,1,2,1,4,0,14,0,2,0,1
14,1,-1,-1,-1,1,3,10799899,-1,2,4,13,3,1,3,1,14,0,1,0,1
34,0,-1,4,7,0,4,15141587,0,1,12,0,5,1,11,1,14,1,1,0,1
34,0,20,0,0,0,0,10238688,7,2,0,4,3,0,4,1,12,3,1,0,1
24,0,4,0,3,0,2,14418844,1,3,2,6,4,3,9,4,14,1,0,0,1
50,0,0,0,9,0,4,15062365,0,1,5,6,3,0,5,1,14,3,1,0,1
61,0,30,1,6,0,7,10519471,5,2,10,8,2,5,6,2,14,1,2,0,1
43,0,15,0,1,0,1,10791370,5,1,3,0,1,0,5,1,12,3,3,0,1
17,0,8,0,60,0,3,10845778,2,3,3,3,2,0,13,2,14,3,3,0,1
45,0,15,0,3,0,3,13360142,0,1,3,6,1,6,7,1,14,0,0,0,1
58,0,-1,0,3,0,4,14989401,-1,1,11,1,5,1,10,1,12,1,1,0,1
30,0,-1,0,0,0,4,12175291,-1,1,6,11,4,1,6,1,14,2,1,0,1
65,0,15,0,0,0,3,10912719,7,2,4,0,2,0,8,1,14,0,0,0,1
51,0,3,0,2,0,0,10554043,0,1,23,0,3,1,4,2,13,0,0,0,1
29,0,34,0,1,0,2,15007432,30,2,2,2,4,0,2,2,14,2,4,0,1
63,0,-1,0,7,0,5,10094745,-1,1,17,0,2,1,8,0,14,1,2,0,1
46,0,-1,0,1,0,3,10829161,-1,1,3,6,5,1,12,1,14,2,0,0,1
59,0,-1,0,3,0,3,14989401,-1,2,3,10,5,1,10,1,12,2,2,0,1
50,2,-1,0,9,0,6,14810103,-1,2,22,0,3,1,3,0,12,0,3,0,1
33,0,20,0,0,0,2,14245040,8,2,2,0,3,5,3,2,14,0,3,0,1
35,0,-1,5,7,0,5,15141587,0,1,12,0,5,1,12,1,14,1,2,0,1
43,0,-1,0,0,0,3,13487508,-1,1,3,24,4,1,9,3,14,1,2,0,1
64,0,-1,0,0,0,3,13268873,-1,1,5,1,2,1,4,0,12,0,0,0,1
81,0,-1,0,3,0,1,12222971,-1,1,3,7,2,1,4,0,14,0,1,0,1
64,0,4,0,0,1,3,10076143,0,1,4,0,2,0,2,1,13,0,1,0,1
33,0,40,0,3,0,5,12175291,15,2,8,11,4,0,6,1,14,6,1,0,1
32,0,-1,0,4,0,5,15531245,-1,2,8,0,4,1,10,0,12,2,2,0,1
43,0,-1,0,0,0,5,13487508,-1,1,12,29,4,1,9,3,14,1,1,0,1
71,0,-1,5,5,0,1,15486363,-1,1,23,1,1,1,8,0,14,0,1,0,1
8,1,-1,-1,-1,0,5,12226403,-1,3,8,2,3,1,2,2,13,0,2,0,1
11,1,-1,-1,-1,0,3,10829161,-1,3,3,6,5,1,6,1,14,0,0,0,1
34,0,25,0,14,0,4,10591440,5,1,4,10,6,0,6,2,12,0,1,0,1
23,0,10,0,1,0,2,10267914,3,1,2,3,4,0,6,2,13,1,1,0,1
45,0,15,0,3,0,3,13360142,0,1,3,6,1,6,7,1,14,0,0,0,1
25,0,-1,0,1,0,1,11995933,-1,1,1,21,4,1,5,1,12,2,1,0,1
68,0,-1,0,0,0,4,12249718,-1,1,4,6,2,1,5,2,13,0,0,0,1
43,0,-1,0,0,0,3,13487508,-1,1,6,26,4,1,9,3,14,1,1,0,1
61,0,20,0,40,0,10,14662414,15,1,16,16,2,6,14,1,12,0,1,0,1
29,0,25,0,0,0,8,11846633,11,2,13,1,4,6,8,3,14,3,1,0,1
10,1,-1,-1,-1,0,2,14989401,-1,4,24,18,5,1,9,1,12,0,1,0,1
49,0,10,0,5,0,2,13254559,1,1,2,1,1,0,4,1,14,0,4,0,1
72,0,-1,0,7,0,3,14475502,-1,1,3,26,3,1,7,0,13,0,2,0,1
38,0,15,0,2,0,3,15535793,3,2,4,0,4,0,9,4,13,1,0,0,1
26,0,25,0,0,0,2,13438498,5,1,3,0,3,6,9,1,12,1,0,0,1
15,2,-1,-1,-1,0,6,10238688,-1,3,10,2,3,1,4,1,12,0,2,0,1
19,2,100,0,7,0,5,13278993,6,2,18,0,2,9,5,2,12,0,2,0,1
49,0,-1,0,3,0,4,10641064,-1,1,5,4,1,1,5,1,14,1,0,0,1
75,0,-1,0,6,0,2,13298964,-1,1,2,5,2,1,4,0,14,0,0,0,1
58,0,-1,0,4,0,3,10094745,-1,2,3,6,2,1,9,0,14,4,0,0,1
25,0,5,0,10,0,10,14257267,3,1,16,0,1,0,4,1,14,1,4,0,1
53,0,50,0,0,0,2,10913471,36,1,2,6,2,3,3,1,14,1,2,0,1
20,0,7,0,0,0,3,10267914,2,1,3,26,4,0,5,2,13,0,0,0,1
44,0,40,0,0,0,4,10573240,16,1,14,0,2,0,8,1,12,0,0,0,1
17,2,5,0,0,0,4,11846633,2,4,10,6,4,0,12,3,14,1,1,0,1
71,0,-1,5,5,0,2,15486363,-1,1,2,20,1,1,8,0,14,0,2,0,1
75,0,-1,0,2,0,5,10373141,-1,2,7,6,2,1,8,0,12,3,1,0,1
88,0,-1,0,7,0,5,14939545,-1,1,16,21,2,1,6,0,14,0,1,0,1
39,0,4,0,1,0,4,15038182,1,1,16,1,4,0,4,1,12,0,1,0,1
31,0,30,0,3,1,6,10337723,9,1,13,15,4,6,8,2,13,1,1,0,1
44,0,40,0,0,0,3,10573240,16,1,3,9,2,0,8,1,12,0,1,0,1
64,0,-1,0,0,0,6,14945452,-1,1,21,0,2,1,5,0,14,0,3,0,1
51,0,-1,0,10,0,2,15062365,-1,2,5,8,3,1,6,1,14,3,0,0,1
45,0,15,0,3,0,2,13360142,0,1,2,3,1,6,7,1,14,0,0,0,1
59,0,-1,0,14,0,1,13321303,-1,2,28,0,2,1,9,0,13,5,1,0,1
29,0,15,0,5,0,2,11012964,3,1,2,0,1,0,3,1,14,1,3,0,1
31,0,25,0,0,0,3,14740657,13,2,8,4,4,0,6,2,14,4,3,0,1
33,0,40,0,3,0,3,12175291,15,2,3,3,4,0,6,1,14,6,0,0,1
27,0,-1,0,0,0,5,15181501,-1,2,17,21,5,1,5,1,14,0,1,0,1
9,1,-1,-1,-1,0,5,10829161,-1,4,6,25,5,1,5,1,14,0,1,0,1
64,0,-1,0,1,0,3,14968189,-1,2,3,19,3,1,5,1,13,0,2,0,1
62,0,-1,0,1,0,4,13321017,-1,1,5,0,1,1,5,0,13,0,0,0,1
39,0,30,0,0,0,3,11846633,10,1,8,2,4,0,14,3,14,1,2,0,1
13,1,-1,-1,-1,0,12,10829161,-1,3,25,0,5,1,3,1,14,0,2,0,1
50,0,-1,0,0,1,1,10680447,-1,1,4,3,2,1,5,0,14,1,1,0,1
27,0,-1,0,0,0,6,12310609,-1,2,9,4,3,1,1,2,13,1,2,0,1
36,0,-1,0,5,0,3,10136159,-1,1,3,0,1,1,6,1,14,1,0,0,1
32,0,-5,0,4,0,3,10639445,-1,1,3,7,2,1,6,2,13,3,0,0,1
4,1,-1,-1,-1,0,7,15531245,-1,3,11,0,4,1,4,0,12,0,2,0,1
59,0,-1,0,11,0,0,10913471,-1,2,0,9,2,1,6,1,14,1,0,0,1
8,1,-1,-1,-1,0,3,12162433,-1,3,3,26,5,1,5,1,12,0,0,0,1
0,1,-1,-1,-1,0,3,15531245,-1,4,3,21,4,1,10,0,12,0,3,0,1
43,0,10,0,7,0,5,10912979,2,1,17,0,2,0,6,2,14,1,3,0,1
31,0,45,0,2,0,2,11801052,8,2,2,18,4,0,7,2,12,5,1,0,1
65,0,30,0,0,1,10,13316569,14,2,16,16,3,0,8,2,13,5,1,0,1
54,0,1,0,2,0,2,10554043,0,1,2,27,3,1,4,2,13,0,0,0,1
50,0,20,0,4,0,3,10341056,5,1,3,13,2,3,7,2,14,3,2,0,1
14,0,6,0,0,0,4,15177045,1,3,6,4,4,0,3,3,14,1,2,0,1
46,0,-1,0,1,0,4,10829161,-1,1,5,1,5,1,12,1,14,2,0,0,1
59,0,-1,0,14,0,3,13321303,-1,2,3,19,2,1,9,0,13,5,1,0,1
28,0,30,0,0,0,3,10267914,8,2,6,6,4,0,4,2,13,1,2,0,1
49,0,25,0,3,0,2,11888008,10,1,2,5,1,0,11,1,14,1,0,0,1
11,1,-1,-1,-1,0,6,14989401,-1,3,12,1,5,1,3,1,12,0,1,0,1
43,0,10,0,7,0,5,10912979,2,1,17,0,2,0,6,2,14,1,3,0,1
48,0,0,0,0,0,5,10963328,0,1,6,0,2,0,3,1,14,0,0,0,1
24,0,4,0,3,0,0,14418844,1,3,0,30,4,3,9,4,14,1,1,0,1
48,0,7,7,1,0,3,10177150,-1,1,3,14,2,2,3,0,12,1,3,0,1
71,0,-1,5,5,0,3,15486363,-1,1,11,2,1,1,8,0,14,0,2,0,1
33,0,-1,0,0,0,0,13346717,-1,1,7,6,3,1,4,1,14,0,1,0,1
17,0,26,0,0,1,2,14214297,-1,3,2,1,4,0,3,2,12,3,3,0,1
65,0,-1,1,10,0,3,14956551,-1,1,3,4,2,1,2,1,14,0,0,0,1
82,0,-1,2,7,0,3,15367211,-1,1,4,3,2,1,7,0,12,0,0,0,1
57,0,35,1,4,0,4,14099289,7,2,12,4,2,0,10,1,14,3,1,0,1
72,0,2,0,1,0,9,13352745,0,1,14,0,2,4,7,1,14,0,3,0,1
29,0,20,0,4,0,1,14833661,7,1,3,12,4,0,10,3,14,3,1,0,1
55,0,-1,0,14,0,4,10296866,-1,2,11,12,3,1,9,2,14,2,1,0,1
65,0,-1,0,0,1,3,12176841,-1,2,4,1,2,1,5,0,14,3,0,0,1
74,0,-1,1,1,0,0,10373141,-1,1,8,0,2,1,5,0,12,3,3,0,1
83,2,-1,0,21,0,3,12066915,-1,3,4,6,3,1,6,1,14,0,1,0,1
70,0,-1,0,0,0,3,10855311,-1,1,3,6,2,1,4,0,13,0,2,0,1
46,0,30,1,1,0,7,10955725,11,1,15,3,1,0,8,1,14,1,1,4,1
72,0,-1,0,7,0,1,14475502,-1,1,26,0,3,1,7,0,13,0,1,0,1
17,1,0,0,-1,1,3,14214297,0,3,3,12,4,1,2,2,12,0,2,0,1
38,0,3,0,0,0,3,12162433,5,1,8,6,5,2,5,1,12,3,2,0,1
61,0,30,1,6,0,6,10519471,5,2,9,1,2,5,6,2,14,1,2,0,1
42,0,33,0,0,0,0,13418991,4,1,0,1,2,3,5,2,12,0,1,0,1
0,1,-1,-1,-1,0,6,15531245,-1,4,21,21,4,1,10,0,12,0,1,0,1
88,0,-1,0,3,0,4,14939545,-1,2,5,5,2,1,6,0,14,0,2,0,1
38,0,5,0,-8,1,2,14214297,7,2,2,11,4,5,4,2,12,2,1,0,1
58,0,-1,0,3,0,4,14989401,-1,1,10,0,5,1,11,1,12,1,2,0,1
3,1,-1,-1,-1,0,3,10598739,-1,3,4,7,3,1,4,1,14,0,2,0,1
53,0,1,1,5,0,3,15035680,0,1,3,21,2,0,2,0,13,4,3,0,1
24,0,4,0,3,0,3,14418844,1,3,3,5,4,3,9,4,14,1,0,0,1
17,2,5,0,0,0,4,11846633,2,4,9,6,4,0,12,3,14,1,1,0,1
88,0,-1,0,40,0,3,14353208,-1,2,6,10,2,1,3,1,14,0,0,0,1
45,0,3,0,26,0,7,15257545,1,1,19,15,2,0,6,2,14,3,1,0,1
46,0,35,0,0,0,1,13382902,-1,1,1,21,1,6,6,1,14,5,0,0,1
36,0,-1,0,5,0,1,10136159,-1,1,1,2,1,1,6,1,14,1,0,0,1
71,0,-1,5,5,0,3,15486363,-1,1,4,4,1,1,8,0,14,0,0,0,1
28,0,34,0,1,0,2,15007432,30,2,2,2,4,0,2,2,14,2,4,0,1
57,0,11,0,1,0,1,11933216,3,1,1,7,2,2,4,2,13,0,2,0,1
7,1,-1,-1,-1,0,3,15181501,-1,3,3,21,5,1,4,1,14,0,3,0,1
58,0,-1,0,4,0,2,10094745,-1,2,2,21,2,1,9,0,14,4,2,0,1
65,0,30,0,0,1,10,13316569,14,2,16,4,3,0,8,2,13,5,1,0,1
60,0,-1,0,9,0,0,13321303,-1,1,0,0,2,1,7,0,13,3,0,0,1
77,0,-1,0,7,0,2,15178949,-1,1,3,3,2,1,8,0,12,4,0,0,1
38,0,15,0,2,0,1,15535793,3,2,1,0,4,0,9,4,13,1,0,0,1
51,0,3,0,2,0,2,10554043,0,1,2,23,3,1,4,2,13,0,0,0,1
25,0,5,0,10,0,2,14257267,3,1,2,4,1,0,4,1,14,1,4,0,1
32,0,-5,0,4,0,4,10639445,-1,1,5,0,2,1,6,2,13,3,0,0,1
37,0,30,0,5,0,3,10061895,19,1,3,4,3,5,4,1,12,4,0,0,1
18,0,20,0,3,0,5,15177045,5,3,19,13,4,0,6,3,14,4,1,0,1
10,1,-1,-1,-1,0,1,13363303,-1,4,1,0,4,1,2,2,14,0,0,0,1
6,1,-1,-1,-1,0,6,11801052,-1,3,11,13,4,1,4,2,12,0,1,0,1
30,0,21,0,3,0,10,10061895,13,1,20,1,3,3,3,1,12,2,1,0,1
33,0,15,0,2,0,4,14746967,5,1,4,2,5,0,5,2,14,0,0,0,1
31,0,25,0,0,0,2,14740657,13,2,2,2,4,0,6,2,14,4,4,0,1
52,0,-1,0,2,1,1,10680447,-1,1,5,4,2,1,3,0,14,2,3,0,1
58,0,-1,0,3,0,1,14989401,-1,1,1,11,5,1,10,1,12,1,1,0,1
