R_AGE,DRIVER,TIMETOWK,NBIKETRP,NWALKTRP,URBRUR,WHYTRP1S,HOUSEID,GCDWORK,PERSONID,WHYTO,WHYFROM,HHSIZE,WRKTRANS,CNTTDTR,WRKCOUNT,HHFAMINC,WEBUSE,WEBUSE.1,TRIPPURP,WKFMHMXX,HHFAMINC2
59,0,20,0,4,0,8,40086998,7.23,1,13,13,1,1,18,1,3,1,0,1,4,2
59,0,20,0,4,0,1,40086998,7.23,1,2,13,1,1,18,1,3,1,0,1,4,2
59,0,20,0,4,0,2,40086998,7.23,1,15,3,1,1,18,1,3,1,0,2,4,2
59,0,20,0,4,0,4,40086998,7.23,1,8,15,1,1,18,1,3,1,0,3,4,2
59,0,20,0,4,0,2,40086998,7.23,1,3,8,1,1,18,1,3,1,0,3,4,2
59,0,20,0,4,0,4,40086998,7.23,1,8,0,1,1,18,1,3,1,0,3,4,2
59,0,20,0,4,0,2,40086998,7.23,1,3,8,1,1,18,1,3,1,0,3,4,2
79,0,20,0,7,0,1,40087917,5.74,1,2,0,1,1,3,1,1,5,1,2,0,0
79,0,20,0,7,0,8,40087917,5.74,1,12,3,1,1,3,1,1,5,1,1,0,0
79,0,20,0,7,0,2,40087917,5.74,1,3,12,1,1,3,1,1,5,1,4,0,0
75,0,-1,5,21,0,7,40088221,-9.0,1,11,11,2,0,6,0,2,1,0,1,0,0
75,0,-1,5,21,0,0,40088221,-9.0,1,4,11,2,0,6,0,2,1,0,1,0,0
75,0,-1,5,21,0,0,40088221,-9.0,1,4,4,2,0,6,0,2,1,0,1,0,0
75,0,-1,5,21,0,2,40088221,-9.0,1,3,4,2,0,6,0,2,1,0,0,0,0
75,0,-1,5,21,0,1,40088221,-9.0,1,2,0,2,0,6,0,2,1,0,2,0,0
75,0,-1,5,21,0,2,40088221,-9.0,1,3,3,2,0,6,0,2,1,0,2,0,0
35,0,-1,0,2,0,1,40092795,-9.0,1,2,0,1,0,2,0,1,1,0,2,0,0
35,0,-1,0,2,0,2,40092795,-9.0,1,3,3,1,0,2,0,1,1,0,2,0,0
67,0,15,0,14,0,8,40092806,6.62,1,12,4,2,7,3,2,2,1,0,1,0,0
67,0,15,0,14,0,0,40092806,6.62,1,4,12,2,7,3,2,2,1,0,1,0,0
67,0,15,0,14,0,2,40092806,6.62,1,3,4,2,7,3,2,2,1,0,0,0,0
54,0,45,0,10,0,2,40092806,13.86,2,3,4,2,1,3,2,2,1,0,0,0,0
54,0,45,0,10,0,8,40092806,13.86,2,12,0,2,1,3,2,2,1,0,4,0,0
54,0,45,0,10,0,2,40092806,13.86,2,3,12,2,1,3,2,2,1,0,4,0,0
76,0,-1,0,9,0,1,40093453,-9.0,1,2,0,2,3,6,1,5,1,0,2,0,2
76,0,-1,0,9,0,1,40093453,-9.0,1,2,3,2,3,6,1,5,1,0,1,0,2
76,0,-1,0,9,0,1,40093453,-9.0,1,2,3,2,3,6,1,5,1,0,1,0,2
76,0,-1,0,9,0,2,40093453,-9.0,1,3,3,2,3,6,1,5,1,0,2,0,2
76,0,-1,0,9,0,3,40093453,-9.0,1,7,0,2,3,6,1,5,1,0,2,0,2
76,0,-1,0,9,0,2,40093453,-9.0,1,3,7,2,3,6,1,5,1,0,2,0,2
60,0,40,1,5,0,6,40096120,17.2,1,10,0,4,2,3,4,7,1,0,3,3,2
60,0,40,1,5,0,0,40096120,17.2,1,6,10,4,2,3,4,7,1,0,1,3,2
60,0,40,1,5,0,2,40096120,17.2,1,3,6,4,2,3,4,7,1,0,0,3,2
65,0,40,3,5,0,6,40096120,17.2,2,10,0,4,1,3,4,7,1,0,3,0,2
65,0,40,3,5,0,0,40096120,17.2,2,6,10,4,1,3,4,7,1,0,1,0,2
65,0,40,3,5,0,2,40096120,17.2,2,3,6,4,1,3,4,7,1,0,0,0,2
25,0,45,0,5,0,6,40096120,22.43,3,10,0,4,2,3,4,7,1,0,3,0,2
25,0,45,0,5,0,0,40096120,22.43,3,6,10,4,2,3,4,7,1,0,1,0,2
25,0,45,0,5,0,2,40096120,22.43,3,3,6,4,2,3,4,7,1,0,0,0,2
63,0,25,0,4,0,1,40097248,4.29,1,2,0,1,1,2,1,2,1,0,2,0,0
63,0,25,0,4,0,2,40097248,4.29,1,3,3,1,1,2,1,2,1,0,2,0,0
29,0,20,0,0,1,8,40099269,7.64,1,12,0,5,1,2,1,9,1,0,4,0,1
29,0,20,0,0,1,2,40099269,7.64,1,3,12,5,1,2,1,9,1,0,4,0,1
77,0,-1,0,21,0,2,40100284,-9.0,1,3,0,1,0,7,0,3,1,0,3,0,2
77,0,-1,0,21,0,0,40100284,-9.0,1,0,0,1,0,7,0,3,1,0,0,0,2
77,0,-1,0,21,0,2,40100284,-9.0,1,3,1,1,0,7,0,3,1,0,0,0,2
77,0,-1,0,21,0,0,40100284,-9.0,1,4,0,1,0,7,0,3,1,0,0,0,2
77,0,-1,0,21,0,2,40100284,-9.0,1,3,4,1,0,7,0,3,1,0,0,0,2
77,0,-1,0,21,0,0,40100284,-9.0,1,4,0,1,0,7,0,3,1,0,0,0,2
77,0,-1,0,21,0,2,40100284,-9.0,1,3,4,1,0,7,0,3,1,0,0,0,2
74,0,-1,0,4,0,4,40100856,-9.0,1,8,0,2,0,3,1,7,1,0,3,0,2
74,0,-1,0,4,0,3,40100856,-9.0,1,7,8,2,0,3,1,7,1,0,1,0,2
74,0,-1,0,4,0,2,40100856,-9.0,1,3,7,2,0,3,1,7,1,0,2,0,2
61,0,-1,0,9,0,0,40100856,-9.0,2,0,0,2,3,3,1,7,1,0,0,0,2
61,0,-1,0,9,0,3,40100856,-9.0,2,7,1,2,3,3,1,7,1,0,1,0,2
61,0,-1,0,9,0,2,40100856,-9.0,2,3,7,2,3,3,1,7,1,0,2,0,2
59,0,10,0,0,0,1,40102376,3.01,1,2,0,2,1,5,2,0,1,0,2,0,0
59,0,10,0,0,0,1,40102376,3.01,1,5,3,2,1,5,2,0,1,0,1,0,0
59,0,10,0,0,0,1,40102376,3.01,1,5,5,2,1,5,2,0,1,0,1,0,0
59,0,10,0,0,0,1,40102376,3.01,1,2,5,2,1,5,2,0,1,0,1,0,0
59,0,10,0,0,0,2,40102376,3.01,1,3,3,2,1,5,2,0,1,0,2,0,0
71,0,-1,0,7,0,6,40103828,-9.0,1,18,15,1,3,4,1,9,1,0,3,0,1
71,0,-1,0,7,0,2,40103828,-9.0,1,15,18,1,3,4,1,9,1,0,3,0,1
71,0,-1,0,7,0,1,40103828,-9.0,1,2,15,1,3,4,1,9,1,0,2,0,1
71,0,-1,0,7,0,2,40103828,-9.0,1,3,3,1,3,4,1,9,1,0,2,0,1
37,0,-1,0,4,0,0,40105520,-9.0,1,6,15,4,3,4,2,5,1,0,0,0,2
37,0,-1,0,4,0,3,40105520,-9.0,1,7,6,4,3,4,2,5,1,0,1,0,2
37,0,-1,0,4,0,1,40105520,-9.0,1,2,7,4,3,4,2,5,1,0,1,0,2
37,0,-1,0,4,0,2,40105520,-9.0,1,3,3,4,3,4,2,5,1,0,2,0,2
41,0,25,0,5,0,4,40105520,8.21,2,8,0,4,7,5,2,5,1,0,3,0,2
41,0,25,0,5,0,1,40105520,8.21,2,2,8,4,7,5,2,5,1,0,1,0,2
41,0,25,0,5,0,0,40105520,8.21,2,6,3,4,7,5,2,5,1,0,1,0,2
41,0,25,0,5,0,0,40105520,8.21,2,0,6,4,7,5,2,5,1,0,1,0,2
41,0,25,0,5,0,2,40105520,8.21,2,3,1,4,7,5,2,5,1,0,0,0,2
15,2,-1,0,0,0,0,40105520,-9.0,3,6,0,4,0,4,2,5,1,0,0,0,2
15,2,-1,0,0,0,3,40105520,-9.0,3,7,6,4,0,4,2,5,1,0,1,0,2
15,2,-1,0,0,0,1,40105520,-9.0,3,2,7,4,0,4,2,5,1,0,1,0,2
15,2,-1,0,0,0,2,40105520,-9.0,3,3,3,4,0,4,2,5,1,0,2,0,2
12,1,-1,0,0,0,0,40105520,-9.0,4,6,0,4,0,4,2,5,1,0,0,0,2
12,1,-1,0,0,0,3,40105520,-9.0,4,7,6,4,0,4,2,5,1,0,1,0,2
12,1,-1,0,0,0,1,40105520,-9.0,4,2,7,4,0,4,2,5,1,0,1,0,2
12,1,-1,0,0,0,2,40105520,-9.0,4,3,3,4,0,4,2,5,1,0,2,0,2
54,0,-1,0,0,0,0,40105559,-9.0,1,4,15,1,3,4,1,8,1,0,0,0,2
54,0,-1,0,0,0,2,40105559,-9.0,1,15,4,1,3,4,1,8,1,0,0,0,2
54,0,-1,0,0,0,1,40105559,-9.0,1,5,15,1,3,4,1,8,1,0,2,0,2
54,0,-1,0,0,0,2,40105559,-9.0,1,15,5,1,3,4,1,8,1,0,2,0,2
82,0,-1,0,4,0,6,40106679,-9.0,1,10,0,2,0,6,0,0,1,0,3,0,0
82,0,-1,0,4,0,1,40106679,-9.0,1,2,10,2,0,6,0,0,1,0,1,0,0
82,0,-1,0,4,0,1,40106679,-9.0,1,2,3,2,0,6,0,0,1,0,1,0,0
82,0,-1,0,4,0,2,40106679,-9.0,1,3,3,2,0,6,0,0,1,0,2,0,0
82,0,-1,0,4,0,1,40106679,-9.0,1,2,0,2,0,6,0,0,1,0,2,0,0
82,0,-1,0,4,0,2,40106679,-9.0,1,3,3,2,0,6,0,0,1,0,2,0,0
78,0,-1,0,4,0,6,40106679,-9.0,2,10,0,2,0,6,0,0,1,0,3,0,0
78,0,-1,0,4,0,1,40106679,-9.0,2,2,10,2,0,6,0,0,1,0,1,0,0
78,0,-1,0,4,0,1,40106679,-9.0,2,2,3,2,0,6,0,0,1,0,1,0,0
78,0,-1,0,4,0,2,40106679,-9.0,2,3,3,2,0,6,0,0,1,0,2,0,0
78,0,-1,0,4,0,1,40106679,-9.0,2,2,0,2,0,6,0,0,1,0,2,0,0
78,0,-1,0,4,0,2,40106679,-9.0,2,3,3,2,0,6,0,0,1,0,2,0,0
30,0,8,0,15,0,4,40109305,2.23,1,8,4,3,13,3,2,0,1,0,1,0,0
30,0,8,0,15,0,8,40109305,2.23,1,12,8,3,13,3,2,0,1,0,1,0,0
30,0,8,0,15,0,0,40109305,2.23,1,4,12,3,13,3,2,0,1,0,1,0,0
35,0,10,0,12,0,4,40109305,1.65,2,8,0,3,13,3,2,0,1,0,3,0,0
35,0,10,0,12,0,8,40109305,1.65,2,12,8,3,13,3,2,0,1,0,1,0,0
35,0,10,0,12,0,2,40109305,1.65,2,3,12,3,13,3,2,0,1,0,4,0,0
7,1,-1,0,8,0,6,40109305,-9.0,3,14,0,3,0,2,2,0,1,0,3,0,0
7,1,-1,0,8,0,2,40109305,-9.0,3,3,14,3,0,2,2,0,1,0,3,0,0
60,0,-1,0,14,0,1,40111302,-9.0,1,5,0,1,0,6,0,3,1,0,2,0,2
60,0,-1,0,14,0,1,40111302,-9.0,1,2,5,1,0,6,0,3,1,0,1,0,2
60,0,-1,0,14,0,1,40111302,-9.0,1,1,3,1,0,6,0,3,1,0,1,0,2
60,0,-1,0,14,0,1,40111302,-9.0,1,2,2,1,0,6,0,3,1,0,1,0,2
60,0,-1,0,14,0,2,40111302,-9.0,1,3,3,1,0,6,0,3,1,0,2,0,2
60,0,-1,0,14,0,2,40111302,-9.0,1,3,0,1,0,6,0,3,1,0,3,0,2
72,0,7,0,10,0,8,40113848,1.61,1,12,0,2,1,5,1,9,1,0,4,2,1
72,0,7,0,10,0,1,40113848,1.61,1,2,12,2,1,5,1,9,1,0,1,2,1
72,0,7,0,10,0,8,40113848,1.61,1,12,3,2,1,5,1,9,1,0,1,2,1
72,0,7,0,10,0,0,40113848,1.61,1,4,12,2,1,5,1,9,1,0,1,2,1
72,0,7,0,10,0,2,40113848,1.61,1,3,4,2,1,5,1,9,1,0,0,2,1
72,0,-1,0,6,0,1,40113848,-9.0,2,5,0,2,0,3,1,9,1,0,2,0,1
72,0,-1,0,6,0,1,40113848,-9.0,2,2,5,2,0,3,1,9,1,0,1,0,1
72,0,-1,0,6,0,2,40113848,-9.0,2,3,3,2,0,3,1,9,1,0,2,0,1
61,0,-1,0,4,0,0,40115778,-9.0,1,4,0,2,0,5,0,9,1,0,0,0,1
61,0,-1,0,4,0,2,40115778,-9.0,1,3,4,2,0,5,0,9,1,0,0,0,1
61,0,-1,0,4,0,4,40115778,-9.0,1,8,0,2,0,5,0,9,1,0,3,0,1
61,0,-1,0,4,0,7,40115778,-9.0,1,11,8,2,0,5,0,9,1,0,1,0,1
61,0,-1,0,4,0,2,40115778,-9.0,1,3,11,2,0,5,0,9,1,0,3,0,1
63,0,-1,0,1,0,5,40115778,-9.0,2,9,0,2,0,6,0,9,1,0,3,0,1
63,0,-1,0,1,0,2,40115778,-9.0,2,3,9,2,0,6,0,9,1,0,3,0,1
63,0,-1,0,1,0,1,40115778,-9.0,2,2,0,2,0,6,0,9,1,0,2,0,1
63,0,-1,0,1,0,1,40115778,-9.0,2,2,3,2,0,6,0,9,1,0,1,0,1
63,0,-1,0,1,0,1,40115778,-9.0,2,2,3,2,0,6,0,9,1,0,1,0,1
63,0,-1,0,1,0,2,40115778,-9.0,2,3,3,2,0,6,0,9,1,0,2,0,1
66,0,-1,0,2,0,4,40124234,-9.0,1,8,0,3,3,7,2,3,1,0,3,0,2
66,0,-1,0,2,0,2,40124234,-9.0,1,3,8,3,3,7,2,3,1,0,3,0,2
66,0,-1,0,2,0,8,40124234,-9.0,1,12,0,3,3,7,2,3,1,0,4,0,2
66,0,-1,0,2,0,4,40124234,-9.0,1,8,12,3,3,7,2,3,1,0,1,0,2
66,0,-1,0,2,0,2,40124234,-9.0,1,3,8,3,3,7,2,3,1,0,3,0,2
66,0,-1,0,2,0,8,40124234,-9.0,1,12,0,3,3,7,2,3,1,0,4,0,2
66,0,-1,0,2,0,2,40124234,-9.0,1,3,12,3,3,7,2,3,1,0,4,0,2
58,0,-1,0,0,0,8,40124234,-9.0,2,12,0,3,3,2,2,3,1,0,4,0,2
58,0,-1,0,0,0,2,40124234,-9.0,2,3,12,3,3,2,2,3,1,0,4,0,2
16,2,-1,0,0,0,6,40124234,-9.0,3,14,0,3,0,2,2,3,1,0,3,0,2
16,2,-1,0,0,0,2,40124234,-9.0,3,3,14,3,0,2,2,3,1,0,3,0,2
86,0,-1,0,0,0,2,40125366,-9.0,1,3,0,2,0,1,0,10,2,3,3,0,0
92,2,-1,0,7,0,2,40125366,-9.0,2,3,0,2,0,1,0,10,2,3,3,0,0
36,0,65,0,3,0,8,40125416,44.25,1,12,0,4,2,2,2,7,1,0,4,3,2
36,0,65,0,3,0,2,40125416,44.25,1,3,12,4,2,2,2,7,1,0,4,3,2
35,0,30,1,2,0,8,40125416,7.24,2,12,0,4,2,2,2,7,1,0,4,3,2
35,0,30,1,2,0,2,40125416,7.24,2,3,12,4,2,2,2,7,1,0,4,3,2
69,0,-1,0,7,0,3,40126256,-9.0,1,7,4,1,0,7,0,0,1,0,1,0,0
69,0,-1,0,7,0,0,40126256,-9.0,1,4,7,1,0,7,0,0,1,0,1,0,0
69,0,-1,0,7,0,0,40126256,-9.0,1,6,4,1,0,7,0,0,1,0,1,0,0
69,0,-1,0,7,0,4,40126256,-9.0,1,8,6,1,0,7,0,0,1,0,1,0,0
69,0,-1,0,7,0,1,40126256,-9.0,1,5,8,1,0,7,0,0,1,0,1,0,0
69,0,-1,0,7,0,1,40126256,-9.0,1,5,5,1,0,7,0,0,1,0,1,0,0
69,0,-1,0,7,0,2,40126256,-9.0,1,3,5,1,0,7,0,0,1,0,2,0,0
50,0,120,0,2,0,3,40126399,601.34,2,7,0,3,12,3,2,8,1,0,2,0,2
50,0,120,0,2,0,1,40126399,601.34,2,2,7,3,12,3,2,8,1,0,1,0,2
50,0,120,0,2,0,2,40126399,601.34,2,3,3,3,12,3,2,8,1,0,2,0,2
8,1,-1,2,5,0,3,40126399,-9.0,3,7,0,3,0,3,2,8,1,0,2,0,2
8,1,-1,2,5,0,1,40126399,-9.0,3,2,7,3,0,3,2,8,1,0,1,0,2
8,1,-1,2,5,0,2,40126399,-9.0,3,3,3,3,0,3,2,8,1,0,2,0,2
70,0,-1,0,0,0,1,40126986,-9.0,1,2,0,2,0,4,0,9,1,0,2,0,1
70,0,-1,0,0,0,2,40126986,-9.0,1,3,3,2,0,4,0,9,1,0,2,0,1
70,0,-1,0,0,0,0,40126986,-9.0,1,6,0,2,0,4,0,9,1,0,0,0,1
70,0,-1,0,0,0,2,40126986,-9.0,1,3,6,2,0,4,0,9,1,0,0,0,1
92,2,-1,0,0,0,0,40126986,-9.0,2,6,0,2,0,2,0,9,1,0,0,0,1
92,2,-1,0,0,0,2,40126986,-9.0,2,3,6,2,0,2,0,9,1,0,0,0,1
39,0,25,0,0,0,1,40128135,10.71,1,2,0,6,1,4,1,2,1,0,2,0,0
39,0,25,0,0,0,1,40128135,10.71,1,2,3,6,1,4,1,2,1,0,1,0,0
39,0,25,0,0,0,0,40128135,10.71,1,0,3,6,1,4,1,2,1,0,1,0,0
39,0,25,0,0,0,2,40128135,10.71,1,3,1,6,1,4,1,2,1,0,0,0,0
40,0,-1,0,0,0,1,40128135,-9.0,2,2,0,6,0,4,1,2,1,0,2,0,0
40,0,-1,0,0,0,1,40128135,-9.0,2,2,3,6,0,4,1,2,1,0,1,0,0
40,0,-1,0,0,0,0,40128135,-9.0,2,0,3,6,0,4,1,2,1,0,1,0,0
40,0,-1,0,0,0,2,40128135,-9.0,2,3,1,6,0,4,1,2,1,0,0,0,0
18,0,-1,0,0,0,0,40128135,-9.0,3,0,0,6,0,2,1,2,1,0,0,0,0
18,0,-1,0,0,0,2,40128135,-9.0,3,3,1,6,0,2,1,2,1,0,0,0,0
20,2,-1,0,0,0,0,40128135,-9.0,4,0,0,6,0,2,1,2,1,0,0,0,0
20,2,-1,0,0,0,2,40128135,-9.0,4,3,1,6,0,2,1,2,1,0,0,0,0
70,0,-1,0,10,0,1,40128627,-9.0,1,1,0,2,0,6,0,7,1,0,3,0,2
70,0,-1,0,10,0,2,40128627,-9.0,1,3,2,2,0,6,0,7,1,0,3,0,2
70,0,-1,0,10,0,3,40128627,-9.0,1,7,0,2,0,6,0,7,1,0,2,0,2
70,0,-1,0,10,0,2,40128627,-9.0,1,3,7,2,0,6,0,7,1,0,2,0,2
70,0,-1,0,10,0,1,40128627,-9.0,1,1,0,2,0,6,0,7,1,0,3,0,2
70,0,-1,0,10,0,2,40128627,-9.0,1,3,2,2,0,6,0,7,1,0,3,0,2
69,0,-1,0,3,0,3,40128627,-9.0,2,7,0,2,0,2,0,7,1,0,2,0,2
69,0,-1,0,3,0,2,40128627,-9.0,2,3,7,2,0,2,0,7,1,0,2,0,2
86,0,-1,0,9,0,0,40128837,-9.0,1,4,0,2,0,4,0,9,1,0,0,0,1
86,0,-1,0,9,0,3,40128837,-9.0,1,7,4,2,0,4,0,9,1,0,1,0,1
86,0,-1,0,9,0,1,40128837,-9.0,1,2,7,2,0,4,0,9,1,0,1,0,1
86,0,-1,0,9,0,2,40128837,-9.0,1,3,3,2,0,4,0,9,1,0,2,0,1
75,0,-1,0,7,0,1,40128837,-9.0,2,2,0,2,0,4,0,9,1,0,2,0,1
75,0,-1,0,7,0,1,40128837,-9.0,2,2,3,2,0,4,0,9,1,0,1,0,1
75,0,-1,0,7,0,1,40128837,-9.0,2,2,3,2,0,4,0,9,1,0,1,0,1
75,0,-1,0,7,0,2,40128837,-9.0,2,3,3,2,0,4,0,9,1,0,2,0,1
73,0,-1,3,6,0,7,40133892,-9.0,1,17,6,1,0,2,0,6,1,0,1,0,2
73,0,-1,3,6,0,2,40133892,-9.0,1,3,17,1,0,2,0,6,1,0,3,0,2
73,0,-1,0,6,0,0,40135019,-9.0,1,4,0,2,0,2,0,3,2,3,0,0,2
73,0,-1,0,6,0,2,40135019,-9.0,1,3,4,2,0,2,0,3,2,3,0,0,2
68,0,-1,0,6,0,0,40135019,-9.0,2,4,0,2,0,2,0,3,2,3,0,0,2
68,0,-1,0,6,0,2,40135019,-9.0,2,3,4,2,0,2,0,3,2,3,0,0,2
54,0,-1,1,14,0,3,40137585,-9.0,1,7,0,2,0,5,1,5,1,0,2,0,2
54,0,-1,1,14,0,1,40137585,-9.0,1,2,7,2,0,5,1,5,1,0,1,0,2
54,0,-1,1,14,0,7,40137585,-9.0,1,11,3,2,0,5,1,5,1,0,1,0,2
54,0,-1,1,14,0,0,40137585,-9.0,1,4,11,2,0,5,1,5,1,0,1,0,2
54,0,-1,1,14,0,0,40137585,-9.0,1,4,4,2,0,5,1,5,1,0,1,0,2
69,0,-1,0,7,0,3,40137585,-9.0,2,7,0,2,3,6,1,5,1,0,2,0,2
69,0,-1,0,7,0,7,40137585,-9.0,2,11,7,2,3,6,1,5,1,0,1,0,2
69,0,-1,0,7,0,1,40137585,-9.0,2,2,11,2,3,6,1,5,1,0,1,0,2
69,0,-1,0,7,0,1,40137585,-9.0,2,2,3,2,3,6,1,5,1,0,1,0,2
69,0,-1,0,7,0,7,40137585,-9.0,2,11,3,2,3,6,1,5,1,0,1,0,2
69,0,-1,0,7,0,2,40137585,-9.0,2,3,11,2,3,6,1,5,1,0,3,0,2
53,0,-1,0,3,0,3,40138227,-9.0,1,7,15,2,3,2,1,8,1,0,2,0,2
53,0,-1,0,3,0,2,40138227,-9.0,1,3,7,2,3,2,1,8,1,0,2,0,2
51,0,-1,0,0,0,3,40138227,-9.0,2,7,0,2,0,2,1,8,1,0,2,0,2
51,0,-1,0,0,0,2,40138227,-9.0,2,3,7,2,0,2,1,8,1,0,2,0,2
19,0,-1,0,20,0,6,40138915,-9.0,1,14,0,1,0,4,0,1,1,0,3,0,0
19,0,-1,0,20,0,6,40138915,-9.0,1,14,14,1,0,4,0,1,1,0,1,0,0
19,0,-1,0,20,0,6,40138915,-9.0,1,14,14,1,0,4,0,1,1,0,1,0,0
19,0,-1,0,20,0,0,40138915,-9.0,1,4,14,1,0,4,0,1,1,0,1,0,0
77,0,-1,0,3,0,1,40139061,-9.0,1,2,0,2,0,3,0,6,1,0,2,0,2
77,0,-1,0,3,0,1,40139061,-9.0,1,2,3,2,0,3,0,6,1,0,1,0,2
77,0,-1,0,3,0,2,40139061,-9.0,1,3,3,2,0,3,0,6,1,0,2,0,2
72,0,-1,0,2,0,1,40139061,-9.0,2,2,0,2,0,4,0,6,1,0,2,0,2
72,0,-1,0,2,0,1,40139061,-9.0,2,2,3,2,0,4,0,6,1,0,1,0,2
72,0,-1,0,2,0,3,40139061,-9.0,2,7,3,2,0,4,0,6,1,0,1,0,2
72,0,-1,0,2,0,2,40139061,-9.0,2,3,7,2,0,4,0,6,1,0,2,0,2
68,0,-1,0,3,0,0,40139475,-9.0,1,4,0,2,0,6,0,7,1,0,0,0,2
68,0,-1,0,3,0,2,40139475,-9.0,1,3,4,2,0,6,0,7,1,0,0,0,2
68,0,-1,0,3,0,4,40139475,-9.0,1,8,0,2,0,6,0,7,1,0,3,0,2
68,0,-1,0,3,0,3,40139475,-9.0,1,7,8,2,0,6,0,7,1,0,1,0,2
68,0,-1,0,3,0,4,40139475,-9.0,1,8,7,2,0,6,0,7,1,0,1,0,2
68,0,-1,0,3,0,2,40139475,-9.0,1,3,8,2,0,6,0,7,1,0,3,0,2
68,0,-1,0,2,0,0,40139475,-9.0,2,4,0,2,0,8,0,7,1,0,0,0,2
68,0,-1,0,2,0,2,40139475,-9.0,2,3,4,2,0,8,0,7,1,0,0,0,2
68,0,-1,0,2,0,1,40139475,-9.0,2,2,0,2,0,8,0,7,1,0,2,0,2
68,0,-1,0,2,0,2,40139475,-9.0,2,3,3,2,0,8,0,7,1,0,2,0,2
68,0,-1,0,2,0,4,40139475,-9.0,2,8,0,2,0,8,0,7,1,0,3,0,2
68,0,-1,0,2,0,3,40139475,-9.0,2,7,8,2,0,8,0,7,1,0,1,0,2
68,0,-1,0,2,0,4,40139475,-9.0,2,8,7,2,0,8,0,7,1,0,1,0,2
68,0,-1,0,2,0,2,40139475,-9.0,2,3,8,2,0,8,0,7,1,0,3,0,2
34,0,40,0,0,0,4,40144878,3.84,1,8,0,4,1,3,2,1,1,0,3,0,0
34,0,40,0,0,0,8,40144878,3.84,1,12,8,4,1,3,2,1,1,0,1,0,0
34,0,40,0,0,0,2,40144878,3.84,1,3,12,4,1,3,2,1,1,0,4,0,0
36,2,50,0,1,0,8,40144878,7.33,2,12,0,4,4,2,2,1,1,0,4,0,0
36,2,50,0,1,0,2,40144878,7.33,2,3,12,4,4,2,2,1,1,0,4,0,0
70,0,-1,0,14,0,2,40147549,-9.0,1,3,0,2,0,5,0,9,1,0,3,0,1
70,0,-1,0,14,0,1,40147549,-9.0,1,2,0,2,0,5,0,9,1,0,2,0,1
70,0,-1,0,14,0,1,40147549,-9.0,1,2,3,2,0,5,0,9,1,0,1,0,1
70,0,-1,0,14,0,1,40147549,-9.0,1,5,3,2,0,5,0,9,1,0,1,0,1
70,0,-1,0,14,0,2,40147549,-9.0,1,3,5,2,0,5,0,9,1,0,2,0,1
76,0,-1,0,0,0,0,40147549,-9.0,2,4,0,2,0,3,0,9,1,0,0,0,1
76,0,-1,0,0,0,1,40147549,-9.0,2,2,4,2,0,3,0,9,1,0,1,0,1
76,0,-1,0,0,0,2,40147549,-9.0,2,3,3,2,0,3,0,9,1,0,2,0,1
56,0,10,1,21,0,8,40148042,2.17,1,12,0,1,1,8,1,3,1,0,4,3,2
56,0,10,1,21,0,8,40148042,2.17,1,13,12,1,1,8,1,3,1,0,1,3,2
56,0,10,1,21,0,3,40148042,2.17,1,7,13,1,1,8,1,3,1,0,1,3,2
56,0,10,1,21,0,8,40148042,2.17,1,12,7,1,1,8,1,3,1,0,1,3,2
56,0,10,1,21,0,1,40148042,2.17,1,2,12,1,1,8,1,3,1,0,1,3,2
56,0,10,1,21,0,3,40148042,2.17,1,7,3,1,1,8,1,3,1,0,1,3,2
56,0,10,1,21,0,3,40148042,2.17,1,7,7,1,1,8,1,3,1,0,1,3,2
56,0,10,1,21,0,2,40148042,2.17,1,3,7,1,1,8,1,3,1,0,2,3,2
63,0,60,0,14,0,8,40149403,14.93,1,12,0,2,1,7,2,3,1,0,4,2,2
63,0,60,0,14,0,8,40149403,14.93,1,13,12,2,1,7,2,3,1,0,1,2,2
63,0,60,0,14,0,8,40149403,14.93,1,12,13,2,1,7,2,3,1,0,1,2,2
63,0,60,0,14,0,8,40149403,14.93,1,13,12,2,1,7,2,3,1,0,1,2,2
63,0,60,0,14,0,2,40149403,14.93,1,15,13,2,1,7,2,3,1,0,4,2,2
63,0,60,0,14,0,1,40149403,14.93,1,2,15,2,1,7,2,3,1,0,2,2,2
63,0,60,0,14,0,2,40149403,14.93,1,3,3,2,1,7,2,3,1,0,2,2,2
60,0,-1,2,14,0,0,40149403,-9.0,2,0,15,2,3,2,2,3,1,0,0,0,2
60,0,-1,2,14,0,2,40149403,-9.0,2,15,1,2,3,2,2,3,1,0,0,0,2
62,0,-1,0,5,0,1,40150662,-9.0,1,2,0,2,3,3,2,7,1,0,2,0,2
62,0,-1,0,5,0,1,40150662,-9.0,1,2,3,2,3,3,2,7,1,0,1,0,2
62,0,-1,0,5,0,2,40150662,-9.0,1,3,3,2,3,3,2,7,1,0,2,0,2
61,0,-1,0,5,0,1,40150662,-9.0,2,2,12,2,3,3,2,7,1,0,1,0,2
61,0,-1,0,5,0,1,40150662,-9.0,2,2,3,2,3,3,2,7,1,0,1,0,2
61,0,-1,0,5,0,8,40150662,-9.0,2,12,3,2,3,3,2,7,1,0,1,0,2
83,0,-1,0,7,0,0,40151652,-9.0,1,6,0,1,0,4,0,4,5,1,0,0,0
83,0,-1,0,7,0,2,40151652,-9.0,1,3,6,1,0,4,0,4,5,1,0,0,0
