R_AGE,DRIVER,TIMETOWK,NBIKETRP,NWALKTRP,URBRUR,WHYTRP1S,HOUSEID,GCDWORK,PERSONID,WHYTO,HHFAMINC2,WHYFROM,HHSIZE,WRKTRANS,CNTTDTR,WRKCOUNT,HHFAMINC,WEBUSE,WEBUSE,TRIPPURP,WKFMHMXX
63,Yes,-1,0,0,Urban,SocialRecreation,30450599,-9.0,1,VisitFriends,High,BuyMeals,1,NotAscertained,6,1,75K-100K,1,Daily,NHB,Skip
63,Yes,-1,0,0,Urban,Home,30450599,-9.0,1,Home,High,VisitFriends,1,NotAscertained,6,1,75K-100K,1,Daily,HBSOCREC,Skip
61,Yes,-1,3,9,Urban,SocialRecreation,30451939,-9.0,1,GoToGym,High,Home,2,Skip,6,1,75K-100K,1,Daily,HBSOCREC,Skip
61,Yes,-1,3,9,Urban,Home,30451939,-9.0,1,Home,High,GoToGym,2,Skip,6,1,75K-100K,1,Daily,HBSOCREC,Skip
61,Yes,-1,3,9,Urban,Shopping,30451939,-9.0,1,BuyGoods,High,Home,2,Skip,6,1,75K-100K,1,Daily,HBSHOP,Skip
61,Yes,-1,3,9,Urban,Home,30451939,-9.0,1,Home,High,BuyGoods,2,Skip,6,1,75K-100K,1,Daily,HBSHOP,Skip
61,Yes,-1,3,9,Urban,SocialRecreation,30451939,-9.0,1,GoToGym,High,Home,2,Skip,6,1,75K-100K,1,Daily,HBSOCREC,Skip
61,Yes,-1,3,9,Urban,Home,30451939,-9.0,1,Home,High,GoToGym,2,Skip,6,1,75K-100K,1,Daily,HBSOCREC,Skip
56,Yes,60,3,2,Urban,SocialRecreation,30451939,39.49,2,GoToGym,High,Home,2,Car,2,1,75K-100K,1,Daily,HBSOCREC,Skip
56,Yes,60,3,2,Urban,Home,30451939,39.49,2,Home,High,GoToGym,2,Car,2,1,75K-100K,1,Daily,HBSOCREC,Skip
88,Yes,-1,0,0,Urban,Meals,30452424,-9.0,1,BuyMeals,ExtremelyLow,Home,1,Skip,4,0,10K-15K,-9,NotAscertained,HBSHOP,Skip
88,Yes,-1,0,0,Urban,Home,30452424,-9.0,1,Home,ExtremelyLow,BuyMeals,1,Skip,4,0,10K-15K,-9,NotAscertained,HBSHOP,Skip
88,Yes,-1,0,0,Urban,Meals,30452424,-9.0,1,BuyMeals,ExtremelyLow,Home,1,Skip,4,0,10K-15K,-9,NotAscertained,HBSHOP,Skip
88,Yes,-1,0,0,Urban,Home,30452424,-9.0,1,Home,ExtremelyLow,BuyMeals,1,Skip,4,0,10K-15K,-9,NotAscertained,HBSHOP,Skip
59,Yes,25,0,7,Urban,WorkRelated,30453555,8.23,2,Work,Moderate,Home,2,SUV,3,1,50K-75K,1,Daily,HBW,Skip
59,Yes,25,0,7,Urban,Shopping,30453555,8.23,2,BuyGoods,Moderate,Work,2,SUV,3,1,50K-75K,1,Daily,NHB,Skip
59,Yes,25,0,7,Urban,Home,30453555,8.23,2,Home,Moderate,BuyGoods,2,SUV,3,1,50K-75K,1,Daily,HBSHOP,Skip
32,Yes,-1,0,1,Urban,SocialRecreation,30453573,-9.0,1,VisitFriends,Moderate,Home,4,Skip,8,1,50K-75K,1,Daily,HBSOCREC,Skip
32,Yes,-1,0,1,Urban,Medical,30453573,-9.0,1,MedicalService,Moderate,VisitFriends,4,Skip,8,1,50K-75K,1,Daily,NHB,Skip
32,Yes,-1,0,1,Urban,Home,30453573,-9.0,1,Home,Moderate,MedicalService,4,Skip,8,1,50K-75K,1,Daily,HBO,Skip
32,Yes,-1,0,1,Urban,Shopping,30453573,-9.0,1,BuyGoods,Moderate,Home,4,Skip,8,1,50K-75K,1,Daily,HBSHOP,Skip
32,Yes,-1,0,1,Urban,TransportSomeone,30453573,-9.0,1,PickUpOrDropSomeone,Moderate,BuyGoods,4,Skip,8,1,50K-75K,1,Daily,NHB,Skip
32,Yes,-1,0,1,Urban,Home,30453573,-9.0,1,Home,Moderate,PickUpOrDropSomeone,4,Skip,8,1,50K-75K,1,Daily,HBO,Skip
32,Yes,-1,0,1,Urban,Shopping,30453573,-9.0,1,BuyGoods,Moderate,Home,4,Skip,8,1,50K-75K,1,Daily,HBSHOP,Skip
32,Yes,-1,0,1,Urban,Home,30453573,-9.0,1,Home,Moderate,BuyGoods,4,Skip,8,1,50K-75K,1,Daily,HBSHOP,Skip
35,Yes,25,0,1,Urban,TransportSomeone,30453573,3.83,2,PickUpOrDropSomeone,Moderate,Home,4,SUV,5,1,50K-75K,1,Daily,HBO,Skip
35,Yes,25,0,1,Urban,WorkRelated,30453573,3.83,2,Work,Moderate,PickUpOrDropSomeone,4,SUV,5,1,50K-75K,1,Daily,NHB,Skip
35,Yes,25,0,1,Urban,Home,30453573,3.83,2,Home,Moderate,Work,4,SUV,5,1,50K-75K,1,Daily,HBW,Skip
35,Yes,25,0,1,Urban,Shopping,30453573,3.83,2,BuyGoods,Moderate,Home,4,SUV,5,1,50K-75K,1,Daily,HBSHOP,Skip
35,Yes,25,0,1,Urban,Home,30453573,3.83,2,Home,Moderate,BuyGoods,4,SUV,5,1,50K-75K,1,Daily,HBSHOP,Skip
8,Skip,-1,0,0,Urban,SchoolOrReligious,30453573,-9.0,3,GoSchoolAsStudent,Moderate,Home,4,Skip,4,1,50K-75K,1,Daily,HBO,Skip
8,Skip,-1,0,0,Urban,Home,30453573,-9.0,3,Home,Moderate,GoSchoolAsStudent,4,Skip,4,1,50K-75K,1,Daily,HBO,Skip
8,Skip,-1,0,0,Urban,Shopping,30453573,-9.0,3,BuyGoods,Moderate,Home,4,Skip,4,1,50K-75K,1,Daily,HBSHOP,Skip
8,Skip,-1,0,0,Urban,Home,30453573,-9.0,3,Home,Moderate,BuyGoods,4,Skip,4,1,50K-75K,1,Daily,HBSHOP,Skip
5,Skip,-1,0,0,Urban,SchoolOrReligious,30453573,-9.0,4,GoSchoolAsStudent,Moderate,Home,4,Skip,4,1,50K-75K,1,Daily,HBO,Skip
5,Skip,-1,0,0,Urban,Home,30453573,-9.0,4,Home,Moderate,GoSchoolAsStudent,4,Skip,4,1,50K-75K,1,Daily,HBO,Skip
5,Skip,-1,0,0,Urban,Shopping,30453573,-9.0,4,BuyGoods,Moderate,Home,4,Skip,4,1,50K-75K,1,Daily,HBSHOP,Skip
5,Skip,-1,0,0,Urban,Home,30453573,-9.0,4,Home,Moderate,BuyGoods,4,Skip,4,1,50K-75K,1,Daily,HBSHOP,Skip
46,Yes,45,0,0,Rural,Shopping,30456414,19.91,1,BuyGoods,Low,Home,4,PickupTruck,3,2,35K-50K,1,Daily,HBSHOP,Skip
46,Yes,45,0,0,Rural,WorkRelated,30456414,19.91,1,Work,Low,BuyGoods,4,PickupTruck,3,2,35K-50K,1,Daily,NHB,Skip
46,Yes,45,0,0,Rural,Home,30456414,19.91,1,Home,Low,Work,4,PickupTruck,3,2,35K-50K,1,Daily,HBW,Skip
18,Yes,-1,0,0,Rural,SchoolOrReligious,30456414,-9.0,3,GoSchoolAsStudent,Low,Home,4,Skip,2,2,35K-50K,1,Daily,HBO,Skip
18,Yes,-1,0,0,Rural,Home,30456414,-9.0,3,Home,Low,GoSchoolAsStudent,4,Skip,2,2,35K-50K,1,Daily,HBO,Skip
84,Yes,15,0,7,Urban,SocialRecreation,30457270,1.12,1,GoToGym,High,Home,2,Car,3,2,125K-150K,1,Daily,HBSOCREC,FewYear
84,Yes,15,0,7,Urban,WorkRelated,30457270,1.12,1,Work,High,GoToGym,2,Car,3,2,125K-150K,1,Daily,NHB,FewYear
84,Yes,15,0,7,Urban,Home,30457270,1.12,1,Home,High,Work,2,Car,3,2,125K-150K,1,Daily,HBW,FewYear
82,Yes,11,0,0,Urban,WorkRelated,30457270,0.68,2,Work,High,Home,2,Car,2,2,125K-150K,1,Daily,HBW,Skip
82,Yes,11,0,0,Urban,Home,30457270,0.68,2,Home,High,Work,2,Car,2,2,125K-150K,1,Daily,HBW,Skip
47,Yes,40,0,4,Urban,SocialRecreation,30458563,17.01,1,SocialRecreational,High,Home,4,Van,3,2,150K-200K,1,Daily,HBSOCREC,Skip
47,Yes,40,0,4,Urban,TransportSomeone,30458563,17.01,1,PickUpOrDropSomeone,High,SocialRecreational,4,Van,3,2,150K-200K,1,Daily,NHB,Skip
47,Yes,40,0,4,Urban,Home,30458563,17.01,1,Home,High,PickUpOrDropSomeone,4,Van,3,2,150K-200K,1,Daily,HBO,Skip
49,Yes,-1,0,6,Urban,SocialRecreation,30458563,-9.0,2,SocialRecreational,High,Home,4,NotAscertained,3,2,150K-200K,1,Daily,HBSOCREC,Skip
49,Yes,-1,0,6,Urban,TransportSomeone,30458563,-9.0,2,PickUpOrDropSomeone,High,SocialRecreational,4,NotAscertained,3,2,150K-200K,1,Daily,NHB,Skip
49,Yes,-1,0,6,Urban,Home,30458563,-9.0,2,Home,High,PickUpOrDropSomeone,4,NotAscertained,3,2,150K-200K,1,Daily,HBO,Skip
14,Skip,-1,0,1,Urban,SocialRecreation,30458563,-9.0,3,SocialRecreational,High,Home,4,Skip,2,2,150K-200K,1,Daily,HBSOCREC,Skip
14,Skip,-1,0,1,Urban,TransportSomeone,30458563,-9.0,3,PickUpOrDropSomeone,High,SocialRecreational,4,Skip,2,2,150K-200K,1,Daily,NHB,Skip
12,Skip,-1,0,7,Urban,SocialRecreation,30458563,-9.0,4,SocialRecreational,High,Home,4,Skip,2,2,150K-200K,1,Daily,HBSOCREC,Skip
12,Skip,-1,0,7,Urban,TransportSomeone,30458563,-9.0,4,PickUpOrDropSomeone,High,SocialRecreational,4,Skip,2,2,150K-200K,1,Daily,NHB,Skip
56,Yes,-1,0,7,Urban,SocialRecreation,30458617,-9.0,1,GoToGym,Low,WFH,1,NotAscertained,3,1,35K-50K,1,Daily,HBSOCREC,Skip
56,Yes,-1,0,7,Urban,SocialRecreation,30458617,-9.0,1,GoToGym,Low,GoToGym,1,NotAscertained,3,1,35K-50K,1,Daily,NHB,Skip
56,Yes,-1,0,7,Urban,SocialRecreation,30458617,-9.0,1,GoToGym,Low,GoToGym,1,NotAscertained,3,1,35K-50K,1,Daily,NHB,Skip
27,Yes,-1,0,3,Urban,WorkRelated,30461212,-9.0,1,Work,Low,Home,1,NotAscertained,4,1,25K-35K,1,Daily,HBW,Skip
27,Yes,-1,0,3,Urban,Home,30461212,-9.0,1,Home,Low,Work,1,NotAscertained,4,1,25K-35K,1,Daily,HBW,Skip
27,Yes,-1,0,3,Urban,WorkRelated,30461212,-9.0,1,Work,Low,Home,1,NotAscertained,4,1,25K-35K,1,Daily,HBW,Skip
27,Yes,-1,0,3,Urban,Home,30461212,-9.0,1,Home,Low,Work,1,NotAscertained,4,1,25K-35K,1,Daily,HBW,Skip
69,Yes,35,0,7,Urban,WorkRelated,30461889,21.24,1,Work,High,Home,2,Car,2,1,75K-100K,1,Daily,HBW,Skip
69,Yes,35,0,7,Urban,Home,30461889,21.24,1,Home,High,Work,2,Car,2,1,75K-100K,1,Daily,HBW,Skip
31,Yes,40,0,0,Urban,Meals,30462013,19.84,1,BuyMeals,High,Home,5,Car,4,3,125K-150K,1,Daily,HBSHOP,Skip
31,Yes,40,0,0,Urban,Shopping,30462013,19.84,1,Errands,High,BuyMeals,5,Car,4,3,125K-150K,1,Daily,NHB,Skip
31,Yes,40,0,0,Urban,Shopping,30462013,19.84,1,BuyGoods,High,Errands,5,Car,4,3,125K-150K,1,Daily,NHB,Skip
31,Yes,40,0,0,Urban,Home,30462013,19.84,1,Home,High,BuyGoods,5,Car,4,3,125K-150K,1,Daily,HBSHOP,Skip
32,Yes,25,0,0,Urban,Meals,30462013,5.91,2,BuyMeals,High,Home,5,PickupTruck,4,3,125K-150K,1,Daily,HBSHOP,Skip
32,Yes,25,0,0,Urban,Shopping,30462013,5.91,2,Errands,High,BuyMeals,5,PickupTruck,4,3,125K-150K,1,Daily,NHB,Skip
32,Yes,25,0,0,Urban,Shopping,30462013,5.91,2,BuyGoods,High,Errands,5,PickupTruck,4,3,125K-150K,1,Daily,NHB,Skip
32,Yes,25,0,0,Urban,Home,30462013,5.91,2,Home,High,BuyGoods,5,PickupTruck,4,3,125K-150K,1,Daily,HBSHOP,Skip
59,Yes,12,0,0,Urban,WorkRelated,30462013,4.01,3,Work,High,Home,5,SUV,2,3,125K-150K,1,Daily,HBW,Skip
59,Yes,12,0,0,Urban,Home,30462013,4.01,3,Home,High,Work,5,SUV,2,3,125K-150K,1,Daily,HBW,Skip
7,Skip,-1,0,0,Urban,Meals,30462013,-9.0,4,BuyMeals,High,Home,5,Skip,4,3,125K-150K,1,Daily,HBSHOP,Skip
7,Skip,-1,0,0,Urban,Shopping,30462013,-9.0,4,Errands,High,BuyMeals,5,Skip,4,3,125K-150K,1,Daily,NHB,Skip
7,Skip,-1,0,0,Urban,Shopping,30462013,-9.0,4,BuyGoods,High,Errands,5,Skip,4,3,125K-150K,1,Daily,NHB,Skip
7,Skip,-1,0,0,Urban,Home,30462013,-9.0,4,Home,High,BuyGoods,5,Skip,4,3,125K-150K,1,Daily,HBSHOP,Skip
71,Yes,7,3,7,Urban,Medical,30463076,1.54,1,MedicalService,High,Home,1,Car,4,1,morethan200K,1,Daily,HBO,OnceMonthMore
71,Yes,7,3,7,Urban,Home,30463076,1.54,1,Home,High,MedicalService,1,Car,4,1,morethan200K,1,Daily,HBO,OnceMonthMore
71,Yes,7,3,7,Urban,WorkRelated,30463076,1.54,1,Work,High,Home,1,Car,4,1,morethan200K,1,Daily,HBW,OnceMonthMore
71,Yes,7,3,7,Urban,Home,30463076,1.54,1,Home,High,Work,1,Car,4,1,morethan200K,1,Daily,HBW,OnceMonthMore
51,Yes,22,0,7,Urban,Home,30463689,0.87,1,Home,Low,Volunteer,1,Car,3,1,35K-50K,1,Daily,HBO,FewYear
51,Yes,22,0,7,Urban,Shopping,30463689,0.87,1,BuyGoods,Low,Home,1,Car,3,1,35K-50K,1,Daily,HBSHOP,FewYear
51,Yes,22,0,7,Urban,Home,30463689,0.87,1,Home,Low,BuyGoods,1,Car,3,1,35K-50K,1,Daily,HBSHOP,FewYear
30,Yes,-1,0,2,Urban,SocialRecreation,30465083,-9.0,1,VisitFriends,High,WFH,2,NotAscertained,2,2,100K-125K,1,Daily,HBSOCREC,Skip
30,Yes,-1,0,2,Urban,Home,30465083,-9.0,1,Home,High,VisitFriends,2,NotAscertained,2,2,100K-125K,1,Daily,HBSOCREC,Skip
28,Yes,20,0,1,Urban,WorkRelated,30465083,5.11,2,Work,High,Home,2,Car,4,2,100K-125K,1,Daily,HBW,Skip
28,Yes,20,0,1,Urban,Home,30465083,5.11,2,Home,High,Work,2,Car,4,2,100K-125K,1,Daily,HBW,Skip
28,Yes,20,0,1,Urban,SocialRecreation,30465083,5.11,2,VisitFriends,High,Home,2,Car,4,2,100K-125K,1,Daily,HBSOCREC,Skip
28,Yes,20,0,1,Urban,Home,30465083,5.11,2,Home,High,VisitFriends,2,Car,4,2,100K-125K,1,Daily,HBSOCREC,Skip
56,Yes,-1,0,3,Urban,Other,30465184,-9.0,1,Volunteer,High,Home,2,NotAscertained,7,2,125K-150K,1,Daily,HBO,Skip
56,Yes,-1,0,3,Urban,Home,30465184,-9.0,1,Home,High,Volunteer,2,NotAscertained,7,2,125K-150K,1,Daily,HBO,Skip
56,Yes,-1,0,3,Urban,Meals,30465184,-9.0,1,BuyMeals,High,Home,2,NotAscertained,7,2,125K-150K,1,Daily,HBSHOP,Skip
56,Yes,-1,0,3,Urban,WorkRelated,30465184,-9.0,1,WorkRelated,High,BuyMeals,2,NotAscertained,7,2,125K-150K,1,Daily,NHB,Skip
56,Yes,-1,0,3,Urban,WorkRelated,30465184,-9.0,1,WorkRelated,High,WorkRelated,2,NotAscertained,7,2,125K-150K,1,Daily,NHB,Skip
56,Yes,-1,0,3,Urban,WorkRelated,30465184,-9.0,1,WorkRelated,High,WorkRelated,2,NotAscertained,7,2,125K-150K,1,Daily,NHB,Skip
56,Yes,-1,0,3,Urban,Home,30465184,-9.0,1,Home,High,WorkRelated,2,NotAscertained,7,2,125K-150K,1,Daily,HBW,Skip
53,Yes,-1,0,16,Urban,SocialRecreation,30465184,-9.0,2,GoToGym,High,Home,2,NotAscertained,9,2,125K-150K,1,Daily,HBSOCREC,Skip
53,Yes,-1,0,16,Urban,SocialRecreation,30465184,-9.0,2,GoToGym,High,GoToGym,2,NotAscertained,9,2,125K-150K,1,Daily,NHB,Skip
53,Yes,-1,0,16,Urban,Home,30465184,-9.0,2,Home,High,GoToGym,2,NotAscertained,9,2,125K-150K,1,Daily,HBSOCREC,Skip
53,Yes,-1,0,16,Urban,Meals,30465184,-9.0,2,BuyMeals,High,Home,2,NotAscertained,9,2,125K-150K,1,Daily,HBSHOP,Skip
53,Yes,-1,0,16,Urban,WorkRelated,30465184,-9.0,2,WorkRelated,High,BuyMeals,2,NotAscertained,9,2,125K-150K,1,Daily,NHB,Skip
53,Yes,-1,0,16,Urban,Shopping,30465184,-9.0,2,BuyGoods,High,WorkRelated,2,NotAscertained,9,2,125K-150K,1,Daily,NHB,Skip
53,Yes,-1,0,16,Urban,Home,30465184,-9.0,2,Home,High,BuyGoods,2,NotAscertained,9,2,125K-150K,1,Daily,HBSHOP,Skip
53,Yes,-1,0,16,Urban,Shopping,30465184,-9.0,2,BuyService,High,Home,2,NotAscertained,9,2,125K-150K,1,Daily,HBSHOP,Skip
53,Yes,-1,0,16,Urban,Home,30465184,-9.0,2,Home,High,BuyService,2,NotAscertained,9,2,125K-150K,1,Daily,HBSHOP,Skip
68,Yes,-1,0,0,Urban,Medical,30465185,-9.0,1,MedicalService,Low,Home,2,Skip,3,0,25K-35K,2,FewAWeek,HBO,Skip
68,Yes,-1,0,0,Urban,Shopping,30465185,-9.0,1,BuyGoods,Low,MedicalService,2,Skip,3,0,25K-35K,2,FewAWeek,NHB,Skip
68,Yes,-1,0,0,Urban,Home,30465185,-9.0,1,Home,Low,BuyGoods,2,Skip,3,0,25K-35K,2,FewAWeek,HBSHOP,Skip
85,No,-1,0,3,Urban,Other,30465185,-9.0,2,Other,Low,Home,2,Skip,3,0,25K-35K,2,FewAWeek,HBO,Skip
85,No,-1,0,3,Urban,Shopping,30465185,-9.0,2,BuyGoods,Low,Other,2,Skip,3,0,25K-35K,2,FewAWeek,NHB,Skip
85,No,-1,0,3,Urban,Home,30465185,-9.0,2,Home,Low,BuyGoods,2,Skip,3,0,25K-35K,2,FewAWeek,HBSHOP,Skip
39,Yes,10,0,1,Urban,WorkRelated,30465273,6.51,1,Work,Moderate,Home,4,Car,2,2,50K-75K,1,Daily,HBW,Skip
39,Yes,10,0,1,Urban,Home,30465273,6.51,1,Home,Moderate,Work,4,Car,2,2,50K-75K,1,Daily,HBW,Skip
36,Yes,4,1,1,Urban,SocialRecreation,30466528,2.14,1,GoToGym,Moderate,Home,1,Car,11,1,50K-75K,1,Daily,HBSOCREC,FewYear
36,Yes,4,1,1,Urban,Home,30466528,2.14,1,Home,Moderate,GoToGym,1,Car,11,1,50K-75K,1,Daily,HBSOCREC,FewYear
36,Yes,4,1,1,Urban,WorkRelated,30466528,2.14,1,Work,Moderate,Home,1,Car,11,1,50K-75K,1,Daily,HBW,FewYear
36,Yes,4,1,1,Urban,Shopping,30466528,2.14,1,Errands,Moderate,Work,1,Car,11,1,50K-75K,1,Daily,NHB,FewYear
36,Yes,4,1,1,Urban,Home,30466528,2.14,1,Home,Moderate,Errands,1,Car,11,1,50K-75K,1,Daily,HBO,FewYear
36,Yes,4,1,1,Urban,SocialRecreation,30466528,2.14,1,GoToGym,Moderate,Home,1,Car,11,1,50K-75K,1,Daily,HBSOCREC,FewYear
36,Yes,4,1,1,Urban,Shopping,30466528,2.14,1,BuyService,Moderate,GoToGym,1,Car,11,1,50K-75K,1,Daily,NHB,FewYear
36,Yes,4,1,1,Urban,Home,30466528,2.14,1,Home,Moderate,BuyService,1,Car,11,1,50K-75K,1,Daily,HBSHOP,FewYear
36,Yes,4,1,1,Urban,SocialRecreation,30466528,2.14,1,GoToGym,Moderate,Home,1,Car,11,1,50K-75K,1,Daily,HBSOCREC,FewYear
36,Yes,4,1,1,Urban,SocialRecreation,30466528,2.14,1,SocialRecreational,Moderate,GoToGym,1,Car,11,1,50K-75K,1,Daily,NHB,FewYear
36,Yes,4,1,1,Urban,Home,30466528,2.14,1,Home,Moderate,SocialRecreational,1,Car,11,1,50K-75K,1,Daily,HBSOCREC,FewYear
52,Yes,-1,0,7,Urban,TransportSomeone,30466704,-9.0,1,PickUpOrDropSomeone,High,Home,3,NotAscertained,10,1,75K-100K,1,Daily,HBO,Skip
52,Yes,-1,0,7,Urban,Meals,30466704,-9.0,1,BuyMeals,High,PickUpOrDropSomeone,3,NotAscertained,10,1,75K-100K,1,Daily,NHB,Skip
52,Yes,-1,0,7,Urban,WorkRelated,30466704,-9.0,1,WorkRelated,High,BuyMeals,3,NotAscertained,10,1,75K-100K,1,Daily,NHB,Skip
52,Yes,-1,0,7,Urban,WorkRelated,30466704,-9.0,1,WorkRelated,High,WorkRelated,3,NotAscertained,10,1,75K-100K,1,Daily,NHB,Skip
52,Yes,-1,0,7,Urban,WorkRelated,30466704,-9.0,1,WorkRelated,High,WorkRelated,3,NotAscertained,10,1,75K-100K,1,Daily,NHB,Skip
52,Yes,-1,0,7,Urban,TransportSomeone,30466704,-9.0,1,PickUpOrDropSomeone,High,WorkRelated,3,NotAscertained,10,1,75K-100K,1,Daily,NHB,Skip
52,Yes,-1,0,7,Urban,Other,30466704,-9.0,1,Other,High,PickUpOrDropSomeone,3,NotAscertained,10,1,75K-100K,1,Daily,NHB,Skip
52,Yes,-1,0,7,Urban,WorkRelated,30466704,-9.0,1,Work,High,Other,3,NotAscertained,10,1,75K-100K,1,Daily,NHB,Skip
52,Yes,-1,0,7,Urban,Shopping,30466704,-9.0,1,BuyGoods,High,Work,3,NotAscertained,10,1,75K-100K,1,Daily,NHB,Skip
52,Yes,-1,0,7,Urban,Home,30466704,-9.0,1,Home,High,BuyGoods,3,NotAscertained,10,1,75K-100K,1,Daily,HBSHOP,Skip
17,Yes,-1,0,2,Urban,SchoolOrReligious,30466704,-9.0,2,GoSchoolAsStudent,High,Home,3,Skip,3,1,75K-100K,1,Daily,HBO,Skip
17,Yes,-1,0,2,Urban,SocialRecreation,30466704,-9.0,2,SocialRecreational,High,GoSchoolAsStudent,3,Skip,3,1,75K-100K,1,Daily,NHB,Skip
17,Yes,-1,0,2,Urban,Home,30466704,-9.0,2,Home,High,SocialRecreational,3,Skip,3,1,75K-100K,1,Daily,HBSOCREC,Skip
14,Skip,-1,0,7,Urban,SchoolOrReligious,30466704,-9.0,3,GoSchoolAsStudent,High,Home,3,Skip,5,1,75K-100K,1,Daily,HBO,Skip
14,Skip,-1,0,7,Urban,Shopping,30466704,-9.0,3,Errands,High,GoSchoolAsStudent,3,Skip,5,1,75K-100K,1,Daily,NHB,Skip
14,Skip,-1,0,7,Urban,Home,30466704,-9.0,3,Home,High,Errands,3,Skip,5,1,75K-100K,1,Daily,HBO,Skip
14,Skip,-1,0,7,Urban,Shopping,30466704,-9.0,3,BuyGoods,High,Home,3,Skip,5,1,75K-100K,1,Daily,HBSHOP,Skip
14,Skip,-1,0,7,Urban,Home,30466704,-9.0,3,Home,High,BuyGoods,3,Skip,5,1,75K-100K,1,Daily,HBSHOP,Skip
45,Yes,40,0,10,Urban,WorkRelated,30468451,17.0,1,Work,High,Home,3,Car,5,2,125K-150K,1,Daily,HBW,Skip
45,Yes,40,0,10,Urban,Meals,30468451,17.0,1,BuyMeals,High,Work,3,Car,5,2,125K-150K,1,Daily,NHB,Skip
45,Yes,40,0,10,Urban,WorkRelated,30468451,17.0,1,Work,High,BuyMeals,3,Car,5,2,125K-150K,1,Daily,NHB,Skip
45,Yes,40,0,10,Urban,SocialRecreation,30468451,17.0,1,SocialRecreational,High,Work,3,Car,5,2,125K-150K,1,Daily,NHB,Skip
45,Yes,40,0,10,Urban,Home,30468451,17.0,1,Home,High,SocialRecreational,3,Car,5,2,125K-150K,1,Daily,HBSOCREC,Skip
51,Yes,30,0,14,Urban,WorkRelated,30468451,8.29,2,Work,High,Home,3,Car,6,2,125K-150K,1,Daily,HBW,Skip
51,Yes,30,0,14,Urban,Meals,30468451,8.29,2,BuyMeals,High,Work,3,Car,6,2,125K-150K,1,Daily,NHB,Skip
51,Yes,30,0,14,Urban,WorkRelated,30468451,8.29,2,Work,High,BuyMeals,3,Car,6,2,125K-150K,1,Daily,NHB,Skip
51,Yes,30,0,14,Urban,Shopping,30468451,8.29,2,BuyGoods,High,Work,3,Car,6,2,125K-150K,1,Daily,NHB,Skip
51,Yes,30,0,14,Urban,Shopping,30468451,8.29,2,BuyGoods,High,BuyGoods,3,Car,6,2,125K-150K,1,Daily,NHB,Skip
51,Yes,30,0,14,Urban,Home,30468451,8.29,2,Home,High,BuyGoods,3,Car,6,2,125K-150K,1,Daily,HBSHOP,Skip
76,Yes,-1,0,0,Urban,Shopping,30468839,-9.0,1,BuyService,Low,Home,1,Skip,7,0,25K-35K,4,FewAYear,HBSHOP,Skip
76,Yes,-1,0,0,Urban,SocialRecreation,30468839,-9.0,1,VisitFriends,Low,BuyService,1,Skip,7,0,25K-35K,4,FewAYear,NHB,Skip
76,Yes,-1,0,0,Urban,Shopping,30468839,-9.0,1,Errands,Low,VisitFriends,1,Skip,7,0,25K-35K,4,FewAYear,NHB,Skip
76,Yes,-1,0,0,Urban,Home,30468839,-9.0,1,Home,Low,Errands,1,Skip,7,0,25K-35K,4,FewAYear,HBO,Skip
76,Yes,-1,0,0,Urban,Other,30468839,-9.0,1,ChangeTransport,Low,Home,1,Skip,7,0,25K-35K,4,FewAYear,HBO,Skip
76,Yes,-1,0,0,Urban,Shopping,30468839,-9.0,1,BuyGoods,Low,ChangeTransport,1,Skip,7,0,25K-35K,4,FewAYear,NHB,Skip
76,Yes,-1,0,0,Urban,Home,30468839,-9.0,1,Home,Low,BuyGoods,1,Skip,7,0,25K-35K,4,FewAYear,HBSHOP,Skip
42,Yes,25,0,0,Urban,Shopping,30471781,17.16,1,BuyGoods,High,Home,2,Car,3,2,100K-125K,1,Daily,HBSHOP,Skip
42,Yes,25,0,0,Urban,Shopping,30471781,17.16,1,BuyGoods,High,BuyGoods,2,Car,3,2,100K-125K,1,Daily,NHB,Skip
42,Yes,25,0,0,Urban,Home,30471781,17.16,1,Home,High,BuyGoods,2,Car,3,2,100K-125K,1,Daily,HBSHOP,Skip
40,Yes,15,0,2,Urban,WorkRelated,30471781,4.93,2,Work,High,Home,2,Car,2,2,100K-125K,1,Daily,HBW,Skip
40,Yes,15,0,2,Urban,Home,30471781,4.93,2,Home,High,Work,2,Car,2,2,100K-125K,1,Daily,HBW,Skip
56,Yes,10,0,0,Urban,SocialRecreation,30471937,1.43,1,GoToGym,High,Home,1,Car,3,1,75K-100K,1,Daily,HBSOCREC,FewYear
56,Yes,10,0,0,Urban,WorkRelated,30471937,1.43,1,Work,High,GoToGym,1,Car,3,1,75K-100K,1,Daily,NHB,FewYear
56,Yes,10,0,0,Urban,Home,30471937,1.43,1,Home,High,Work,1,Car,3,1,75K-100K,1,Daily,HBW,FewYear
61,Yes,10,2,2,Urban,WorkRelated,30472345,2.78,1,Work,VeryLow,Home,2,PickupTruck,2,1,15K-25K,1,Daily,HBW,Skip
61,Yes,10,2,2,Urban,Home,30472345,2.78,1,Home,VeryLow,Work,2,PickupTruck,2,1,15K-25K,1,Daily,HBW,Skip
26,No,-1,6,20,Urban,Shopping,30472345,-9.0,2,BuyGoods,VeryLow,Home,2,Skip,6,1,15K-25K,1,Daily,HBSHOP,Skip
