URBRUR,WKFMHMXX,GCDWORK,TRIPPURP,NBIKETRP,PERSONID,HHSIZE,CNTTDTR,R_AGE,HHFAMINC,DRIVER,WHYFROM,TIMETOWK,WHYTRP1S,HHFAMINC2,WHYTO,WEBUSE,WEBUSE,NWALKTRP,WRKCOUNT,HOUSEID,WRKTRANS
Urban,Skip,-9.0,HBO,0,1,4,8,32,50K-75K,Yes,MedicalService,-1,Home,Moderate,Home,1,Daily,1,1,30453573,Skip
Urban,Skip,-9.0,HBSHOP,0,1,4,8,32,50K-75K,Yes,Home,-1,Shopping,Moderate,BuyGoods,1,Daily,1,1,30453573,Skip
Urban,Skip,-9.0,NHB,0,1,4,8,32,50K-75K,Yes,BuyGoods,-1,TransportSomeone,Moderate,PickUpOrDropSomeone,1,Daily,1,1,30453573,Skip
Urban,Skip,-9.0,HBO,0,1,4,8,32,50K-75K,Yes,PickUpOrDropSomeone,-1,Home,Moderate,Home,1,Daily,1,1,30453573,Skip
Urban,Skip,-9.0,HBSHOP,0,1,4,8,32,50K-75K,Yes,Home,-1,Shopping,Moderate,BuyGoods,1,Daily,1,1,30453573,Skip
Urban,Skip,-9.0,HBSHOP,0,1,4,8,32,50K-75K,Yes,BuyGoods,-1,Home,Moderate,Home,1,Daily,1,1,30453573,Skip
Urban,Skip,3.83,HBO,0,2,4,5,35,50K-75K,Yes,Home,25,TransportSomeone,Moderate,PickUpOrDropSomeone,1,Daily,1,1,30453573,SUV
Urban,Skip,3.83,NHB,0,2,4,5,35,50K-75K,Yes,PickUpOrDropSomeone,25,WorkRelated,Moderate,Work,1,Daily,1,1,30453573,SUV
Urban,Skip,3.83,HBW,0,2,4,5,35,50K-75K,Yes,Work,25,Home,Moderate,Home,1,Daily,1,1,30453573,SUV
Urban,Skip,3.83,HBSHOP,0,2,4,5,35,50K-75K,Yes,Home,25,Shopping,Moderate,BuyGoods,1,Daily,1,1,30453573,SUV
Urban,Skip,3.83,HBSHOP,0,2,4,5,35,50K-75K,Yes,BuyGoods,25,Home,Moderate,Home,1,Daily,1,1,30453573,SUV
Urban,Skip,-9.0,HBO,0,3,4,4,8,50K-75K,Skip,Home,-1,SchoolOrReligious,Moderate,GoSchoolAsStudent,1,Daily,0,1,30453573,Skip
Urban,Skip,-9.0,HBO,0,3,4,4,8,50K-75K,Skip,GoSchoolAsStudent,-1,Home,Moderate,Home,1,Daily,0,1,30453573,Skip
Urban,Skip,-9.0,HBSHOP,0,3,4,4,8,50K-75K,Skip,Home,-1,Shopping,Moderate,BuyGoods,1,Daily,0,1,30453573,Skip
Urban,Skip,-9.0,HBSHOP,0,3,4,4,8,50K-75K,Skip,BuyGoods,-1,Home,Moderate,Home,1,Daily,0,1,30453573,Skip
Urban,Skip,-9.0,HBO,0,4,4,4,5,50K-75K,Skip,Home,-1,SchoolOrReligious,Moderate,GoSchoolAsStudent,1,Daily,0,1,30453573,Skip
Urban,Skip,-9.0,HBO,0,4,4,4,5,50K-75K,Skip,GoSchoolAsStudent,-1,Home,Moderate,Home,1,Daily,0,1,30453573,Skip
Urban,Skip,-9.0,HBSHOP,0,4,4,4,5,50K-75K,Skip,Home,-1,Shopping,Moderate,BuyGoods,1,Daily,0,1,30453573,Skip
Urban,Skip,-9.0,HBSHOP,0,4,4,4,5,50K-75K,Skip,BuyGoods,-1,Home,Moderate,Home,1,Daily,0,1,30453573,Skip
Rural,Skip,19.91,HBSHOP,0,1,4,3,46,35K-50K,Yes,Home,45,Shopping,Low,BuyGoods,1,Daily,0,2,30456414,PickupTruck
Rural,Skip,19.91,NHB,0,1,4,3,46,35K-50K,Yes,BuyGoods,45,WorkRelated,Low,Work,1,Daily,0,2,30456414,PickupTruck
Rural,Skip,19.91,HBW,0,1,4,3,46,35K-50K,Yes,Work,45,Home,Low,Home,1,Daily,0,2,30456414,PickupTruck
Rural,Skip,-9.0,HBO,0,3,4,2,18,35K-50K,Yes,Home,-1,SchoolOrReligious,Low,GoSchoolAsStudent,1,Daily,0,2,30456414,Skip
Rural,Skip,-9.0,HBO,0,3,4,2,18,35K-50K,Yes,GoSchoolAsStudent,-1,Home,Low,Home,1,Daily,0,2,30456414,Skip
Urban,FewYear,1.12,HBSOCREC,0,1,2,3,84,125K-150K,Yes,Home,15,SocialRecreation,High,GoToGym,1,Daily,7,2,30457270,Car
Urban,FewYear,1.12,NHB,0,1,2,3,84,125K-150K,Yes,GoToGym,15,WorkRelated,High,Work,1,Daily,7,2,30457270,Car
Urban,FewYear,1.12,HBW,0,1,2,3,84,125K-150K,Yes,Work,15,Home,High,Home,1,Daily,7,2,30457270,Car
Urban,Skip,0.68,HBW,0,2,2,2,82,125K-150K,Yes,Home,11,WorkRelated,High,Work,1,Daily,0,2,30457270,Car
Urban,Skip,0.68,HBW,0,2,2,2,82,125K-150K,Yes,Work,11,Home,High,Home,1,Daily,0,2,30457270,Car
Urban,Skip,17.01,HBSOCREC,0,1,4,3,47,150K-200K,Yes,Home,40,SocialRecreation,High,SocialRecreational,1,Daily,4,2,30458563,Van
Urban,Skip,17.01,NHB,0,1,4,3,47,150K-200K,Yes,SocialRecreational,40,TransportSomeone,High,PickUpOrDropSomeone,1,Daily,4,2,30458563,Van
Urban,Skip,17.01,HBO,0,1,4,3,47,150K-200K,Yes,PickUpOrDropSomeone,40,Home,High,Home,1,Daily,4,2,30458563,Van
Urban,Skip,-9.0,HBSOCREC,0,2,4,3,49,150K-200K,Yes,Home,-1,SocialRecreation,High,SocialRecreational,1,Daily,6,2,30458563,NotAscertained
Urban,Skip,-9.0,NHB,0,2,4,3,49,150K-200K,Yes,SocialRecreational,-1,TransportSomeone,High,PickUpOrDropSomeone,1,Daily,6,2,30458563,NotAscertained
Urban,Skip,-9.0,HBO,0,2,4,3,49,150K-200K,Yes,PickUpOrDropSomeone,-1,Home,High,Home,1,Daily,6,2,30458563,NotAscertained
Urban,Skip,-9.0,HBSOCREC,0,3,4,2,14,150K-200K,Skip,Home,-1,SocialRecreation,High,SocialRecreational,1,Daily,1,2,30458563,Skip
Urban,Skip,-9.0,NHB,0,3,4,2,14,150K-200K,Skip,SocialRecreational,-1,TransportSomeone,High,PickUpOrDropSomeone,1,Daily,1,2,30458563,Skip
Urban,Skip,-9.0,HBSOCREC,0,4,4,2,12,150K-200K,Skip,Home,-1,SocialRecreation,High,SocialRecreational,1,Daily,7,2,30458563,Skip
Urban,Skip,-9.0,NHB,0,4,4,2,12,150K-200K,Skip,SocialRecreational,-1,TransportSomeone,High,PickUpOrDropSomeone,1,Daily,7,2,30458563,Skip
Urban,Skip,-9.0,HBSOCREC,0,1,1,3,56,35K-50K,Yes,WFH,-1,SocialRecreation,Low,GoToGym,1,Daily,7,1,30458617,NotAscertained
Urban,Skip,-9.0,NHB,0,1,1,3,56,35K-50K,Yes,GoToGym,-1,SocialRecreation,Low,GoToGym,1,Daily,7,1,30458617,NotAscertained
Urban,Skip,-9.0,NHB,0,1,1,3,56,35K-50K,Yes,GoToGym,-1,SocialRecreation,Low,GoToGym,1,Daily,7,1,30458617,NotAscertained
Urban,Skip,-9.0,HBW,0,1,1,4,27,25K-35K,Yes,Home,-1,WorkRelated,Low,Work,1,Daily,3,1,30461212,NotAscertained
Urban,Skip,-9.0,HBW,0,1,1,4,27,25K-35K,Yes,Work,-1,Home,Low,Home,1,Daily,3,1,30461212,NotAscertained
Urban,Skip,-9.0,HBW,0,1,1,4,27,25K-35K,Yes,Home,-1,WorkRelated,Low,Work,1,Daily,3,1,30461212,NotAscertained
Urban,Skip,-9.0,HBW,0,1,1,4,27,25K-35K,Yes,Work,-1,Home,Low,Home,1,Daily,3,1,30461212,NotAscertained
Urban,Skip,21.24,HBW,0,1,2,2,69,75K-100K,Yes,Home,35,WorkRelated,High,Work,1,Daily,7,1,30461889,Car
Urban,Skip,21.24,HBW,0,1,2,2,69,75K-100K,Yes,Work,35,Home,High,Home,1,Daily,7,1,30461889,Car
Urban,Skip,19.84,HBSHOP,0,1,5,4,31,125K-150K,Yes,Home,40,Meals,High,BuyMeals,1,Daily,0,3,30462013,Car
Urban,Skip,19.84,NHB,0,1,5,4,31,125K-150K,Yes,BuyMeals,40,Shopping,High,Errands,1,Daily,0,3,30462013,Car
Urban,Skip,19.84,NHB,0,1,5,4,31,125K-150K,Yes,Errands,40,Shopping,High,BuyGoods,1,Daily,0,3,30462013,Car
Urban,Skip,19.84,HBSHOP,0,1,5,4,31,125K-150K,Yes,BuyGoods,40,Home,High,Home,1,Daily,0,3,30462013,Car
Urban,Skip,5.91,HBSHOP,0,2,5,4,32,125K-150K,Yes,Home,25,Meals,High,BuyMeals,1,Daily,0,3,30462013,PickupTruck
Urban,Skip,5.91,NHB,0,2,5,4,32,125K-150K,Yes,BuyMeals,25,Shopping,High,Errands,1,Daily,0,3,30462013,PickupTruck
Urban,Skip,5.91,NHB,0,2,5,4,32,125K-150K,Yes,Errands,25,Shopping,High,BuyGoods,1,Daily,0,3,30462013,PickupTruck
Urban,Skip,5.91,HBSHOP,0,2,5,4,32,125K-150K,Yes,BuyGoods,25,Home,High,Home,1,Daily,0,3,30462013,PickupTruck
Urban,Skip,4.01,HBW,0,3,5,2,59,125K-150K,Yes,Home,12,WorkRelated,High,Work,1,Daily,0,3,30462013,SUV
Urban,Skip,4.01,HBW,0,3,5,2,59,125K-150K,Yes,Work,12,Home,High,Home,1,Daily,0,3,30462013,SUV
Urban,Skip,-9.0,HBSHOP,0,4,5,4,7,125K-150K,Skip,Home,-1,Meals,High,BuyMeals,1,Daily,0,3,30462013,Skip
Urban,Skip,-9.0,NHB,0,4,5,4,7,125K-150K,Skip,BuyMeals,-1,Shopping,High,Errands,1,Daily,0,3,30462013,Skip
Urban,Skip,-9.0,NHB,0,4,5,4,7,125K-150K,Skip,Errands,-1,Shopping,High,BuyGoods,1,Daily,0,3,30462013,Skip
Urban,Skip,-9.0,HBSHOP,0,4,5,4,7,125K-150K,Skip,BuyGoods,-1,Home,High,Home,1,Daily,0,3,30462013,Skip
Urban,OnceMonthMore,1.54,HBO,3,1,1,4,71,morethan200K,Yes,Home,7,Medical,High,MedicalService,1,Daily,7,1,30463076,Car
Urban,OnceMonthMore,1.54,HBO,3,1,1,4,71,morethan200K,Yes,MedicalService,7,Home,High,Home,1,Daily,7,1,30463076,Car
Urban,OnceMonthMore,1.54,HBW,3,1,1,4,71,morethan200K,Yes,Home,7,WorkRelated,High,Work,1,Daily,7,1,30463076,Car
Urban,OnceMonthMore,1.54,HBW,3,1,1,4,71,morethan200K,Yes,Work,7,Home,High,Home,1,Daily,7,1,30463076,Car
Urban,FewYear,0.87,HBO,0,1,1,3,51,35K-50K,Yes,Volunteer,22,Home,Low,Home,1,Daily,7,1,30463689,Car
Urban,FewYear,0.87,HBSHOP,0,1,1,3,51,35K-50K,Yes,Home,22,Shopping,Low,BuyGoods,1,Daily,7,1,30463689,Car
Urban,FewYear,0.87,HBSHOP,0,1,1,3,51,35K-50K,Yes,BuyGoods,22,Home,Low,Home,1,Daily,7,1,30463689,Car
Urban,Skip,-9.0,HBSOCREC,0,1,2,2,30,100K-125K,Yes,WFH,-1,SocialRecreation,High,VisitFriends,1,Daily,2,2,30465083,NotAscertained
Urban,Skip,-9.0,HBSOCREC,0,1,2,2,30,100K-125K,Yes,VisitFriends,-1,Home,High,Home,1,Daily,2,2,30465083,NotAscertained
Urban,Skip,5.11,HBW,0,2,2,4,28,100K-125K,Yes,Home,20,WorkRelated,High,Work,1,Daily,1,2,30465083,Car
Urban,Skip,5.11,HBW,0,2,2,4,28,100K-125K,Yes,Work,20,Home,High,Home,1,Daily,1,2,30465083,Car
Urban,Skip,5.11,HBSOCREC,0,2,2,4,28,100K-125K,Yes,Home,20,SocialRecreation,High,VisitFriends,1,Daily,1,2,30465083,Car
Urban,Skip,5.11,HBSOCREC,0,2,2,4,28,100K-125K,Yes,VisitFriends,20,Home,High,Home,1,Daily,1,2,30465083,Car
Urban,Skip,-9.0,HBO,0,1,2,7,56,125K-150K,Yes,Home,-1,Other,High,Volunteer,1,Daily,3,2,30465184,NotAscertained
Urban,Skip,-9.0,HBO,0,1,2,7,56,125K-150K,Yes,Volunteer,-1,Home,High,Home,1,Daily,3,2,30465184,NotAscertained
Urban,Skip,-9.0,HBSHOP,0,1,2,7,56,125K-150K,Yes,Home,-1,Meals,High,BuyMeals,1,Daily,3,2,30465184,NotAscertained
Urban,Skip,-9.0,NHB,0,1,2,7,56,125K-150K,Yes,BuyMeals,-1,WorkRelated,High,WorkRelated,1,Daily,3,2,30465184,NotAscertained
Urban,Skip,-9.0,NHB,0,1,2,7,56,125K-150K,Yes,WorkRelated,-1,WorkRelated,High,WorkRelated,1,Daily,3,2,30465184,NotAscertained
Urban,Skip,-9.0,NHB,0,1,2,7,56,125K-150K,Yes,WorkRelated,-1,WorkRelated,High,WorkRelated,1,Daily,3,2,30465184,NotAscertained
Urban,Skip,-9.0,HBW,0,1,2,7,56,125K-150K,Yes,WorkRelated,-1,Home,High,Home,1,Daily,3,2,30465184,NotAscertained
Urban,Skip,-9.0,HBSOCREC,0,2,2,9,53,125K-150K,Yes,Home,-1,SocialRecreation,High,GoToGym,1,Daily,16,2,30465184,NotAscertained
Urban,Skip,-9.0,NHB,0,2,2,9,53,125K-150K,Yes,GoToGym,-1,SocialRecreation,High,GoToGym,1,Daily,16,2,30465184,NotAscertained
Urban,Skip,-9.0,HBSOCREC,0,2,2,9,53,125K-150K,Yes,GoToGym,-1,Home,High,Home,1,Daily,16,2,30465184,NotAscertained
Urban,Skip,-9.0,HBSHOP,0,2,2,9,53,125K-150K,Yes,Home,-1,Meals,High,BuyMeals,1,Daily,16,2,30465184,NotAscertained
Urban,Skip,-9.0,NHB,0,2,2,9,53,125K-150K,Yes,BuyMeals,-1,WorkRelated,High,WorkRelated,1,Daily,16,2,30465184,NotAscertained
Urban,Skip,-9.0,NHB,0,2,2,9,53,125K-150K,Yes,WorkRelated,-1,Shopping,High,BuyGoods,1,Daily,16,2,30465184,NotAscertained
Urban,Skip,-9.0,HBSHOP,0,2,2,9,53,125K-150K,Yes,BuyGoods,-1,Home,High,Home,1,Daily,16,2,30465184,NotAscertained
Urban,Skip,-9.0,HBSHOP,0,2,2,9,53,125K-150K,Yes,Home,-1,Shopping,High,BuyService,1,Daily,16,2,30465184,NotAscertained
Urban,Skip,-9.0,HBSHOP,0,2,2,9,53,125K-150K,Yes,BuyService,-1,Home,High,Home,1,Daily,16,2,30465184,NotAscertained
Urban,Skip,-9.0,HBO,0,1,2,3,68,25K-35K,Yes,Home,-1,Medical,Low,MedicalService,2,FewAWeek,0,0,30465185,Skip
Urban,Skip,-9.0,NHB,0,1,2,3,68,25K-35K,Yes,MedicalService,-1,Shopping,Low,BuyGoods,2,FewAWeek,0,0,30465185,Skip
Urban,Skip,-9.0,HBSHOP,0,1,2,3,68,25K-35K,Yes,BuyGoods,-1,Home,Low,Home,2,FewAWeek,0,0,30465185,Skip
Urban,Skip,-9.0,HBO,0,2,2,3,85,25K-35K,No,Home,-1,Other,Low,Other,2,FewAWeek,3,0,30465185,Skip
Urban,Skip,-9.0,NHB,0,2,2,3,85,25K-35K,No,Other,-1,Shopping,Low,BuyGoods,2,FewAWeek,3,0,30465185,Skip
Urban,Skip,-9.0,HBSHOP,0,2,2,3,85,25K-35K,No,BuyGoods,-1,Home,Low,Home,2,FewAWeek,3,0,30465185,Skip
Urban,Skip,6.51,HBW,0,1,4,2,39,50K-75K,Yes,Home,10,WorkRelated,Moderate,Work,1,Daily,1,2,30465273,Car
Urban,Skip,6.51,HBW,0,1,4,2,39,50K-75K,Yes,Work,10,Home,Moderate,Home,1,Daily,1,2,30465273,Car
Urban,FewYear,2.14,HBSOCREC,1,1,1,11,36,50K-75K,Yes,Home,4,SocialRecreation,Moderate,GoToGym,1,Daily,1,1,30466528,Car
Urban,FewYear,2.14,HBSOCREC,1,1,1,11,36,50K-75K,Yes,GoToGym,4,Home,Moderate,Home,1,Daily,1,1,30466528,Car
Urban,FewYear,2.14,HBW,1,1,1,11,36,50K-75K,Yes,Home,4,WorkRelated,Moderate,Work,1,Daily,1,1,30466528,Car
Urban,FewYear,2.14,NHB,1,1,1,11,36,50K-75K,Yes,Work,4,Shopping,Moderate,Errands,1,Daily,1,1,30466528,Car
Urban,FewYear,2.14,HBO,1,1,1,11,36,50K-75K,Yes,Errands,4,Home,Moderate,Home,1,Daily,1,1,30466528,Car
Urban,FewYear,2.14,HBSOCREC,1,1,1,11,36,50K-75K,Yes,Home,4,SocialRecreation,Moderate,GoToGym,1,Daily,1,1,30466528,Car
Urban,FewYear,2.14,NHB,1,1,1,11,36,50K-75K,Yes,GoToGym,4,Shopping,Moderate,BuyService,1,Daily,1,1,30466528,Car
Urban,FewYear,2.14,HBSHOP,1,1,1,11,36,50K-75K,Yes,BuyService,4,Home,Moderate,Home,1,Daily,1,1,30466528,Car
Urban,FewYear,2.14,HBSOCREC,1,1,1,11,36,50K-75K,Yes,Home,4,SocialRecreation,Moderate,GoToGym,1,Daily,1,1,30466528,Car
Urban,FewYear,2.14,NHB,1,1,1,11,36,50K-75K,Yes,GoToGym,4,SocialRecreation,Moderate,SocialRecreational,1,Daily,1,1,30466528,Car
Urban,FewYear,2.14,HBSOCREC,1,1,1,11,36,50K-75K,Yes,SocialRecreational,4,Home,Moderate,Home,1,Daily,1,1,30466528,Car
Urban,Skip,-9.0,HBO,0,1,3,10,52,75K-100K,Yes,Home,-1,TransportSomeone,High,PickUpOrDropSomeone,1,Daily,7,1,30466704,NotAscertained
Urban,Skip,-9.0,NHB,0,1,3,10,52,75K-100K,Yes,PickUpOrDropSomeone,-1,Meals,High,BuyMeals,1,Daily,7,1,30466704,NotAscertained
Urban,Skip,-9.0,NHB,0,1,3,10,52,75K-100K,Yes,BuyMeals,-1,WorkRelated,High,WorkRelated,1,Daily,7,1,30466704,NotAscertained
Urban,Skip,-9.0,NHB,0,1,3,10,52,75K-100K,Yes,WorkRelated,-1,WorkRelated,High,WorkRelated,1,Daily,7,1,30466704,NotAscertained
Urban,Skip,-9.0,NHB,0,1,3,10,52,75K-100K,Yes,WorkRelated,-1,WorkRelated,High,WorkRelated,1,Daily,7,1,30466704,NotAscertained
Urban,Skip,-9.0,NHB,0,1,3,10,52,75K-100K,Yes,WorkRelated,-1,TransportSomeone,High,PickUpOrDropSomeone,1,Daily,7,1,30466704,NotAscertained
Urban,Skip,-9.0,NHB,0,1,3,10,52,75K-100K,Yes,PickUpOrDropSomeone,-1,Other,High,Other,1,Daily,7,1,30466704,NotAscertained
Urban,Skip,-9.0,NHB,0,1,3,10,52,75K-100K,Yes,Other,-1,WorkRelated,High,Work,1,Daily,7,1,30466704,NotAscertained
Urban,Skip,-9.0,NHB,0,1,3,10,52,75K-100K,Yes,Work,-1,Shopping,High,BuyGoods,1,Daily,7,1,30466704,NotAscertained
Urban,Skip,-9.0,HBSHOP,0,1,3,10,52,75K-100K,Yes,BuyGoods,-1,Home,High,Home,1,Daily,7,1,30466704,NotAscertained
Urban,Skip,-9.0,HBO,0,2,3,3,17,75K-100K,Yes,Home,-1,SchoolOrReligious,High,GoSchoolAsStudent,1,Daily,2,1,30466704,Skip
Urban,Skip,-9.0,NHB,0,2,3,3,17,75K-100K,Yes,GoSchoolAsStudent,-1,SocialRecreation,High,SocialRecreational,1,Daily,2,1,30466704,Skip
Urban,Skip,-9.0,HBSOCREC,0,2,3,3,17,75K-100K,Yes,SocialRecreational,-1,Home,High,Home,1,Daily,2,1,30466704,Skip
Urban,Skip,-9.0,HBO,0,3,3,5,14,75K-100K,Skip,Home,-1,SchoolOrReligious,High,GoSchoolAsStudent,1,Daily,7,1,30466704,Skip
Urban,Skip,-9.0,NHB,0,3,3,5,14,75K-100K,Skip,GoSchoolAsStudent,-1,Shopping,High,Errands,1,Daily,7,1,30466704,Skip
Urban,Skip,-9.0,HBO,0,3,3,5,14,75K-100K,Skip,Errands,-1,Home,High,Home,1,Daily,7,1,30466704,Skip
Urban,Skip,-9.0,HBSHOP,0,3,3,5,14,75K-100K,Skip,Home,-1,Shopping,High,BuyGoods,1,Daily,7,1,30466704,Skip
Urban,Skip,-9.0,HBSHOP,0,3,3,5,14,75K-100K,Skip,BuyGoods,-1,Home,High,Home,1,Daily,7,1,30466704,Skip
Urban,Skip,17.0,HBW,0,1,3,5,45,125K-150K,Yes,Home,40,WorkRelated,High,Work,1,Daily,10,2,30468451,Car
Urban,Skip,17.0,NHB,0,1,3,5,45,125K-150K,Yes,Work,40,Meals,High,BuyMeals,1,Daily,10,2,30468451,Car
Urban,Skip,17.0,NHB,0,1,3,5,45,125K-150K,Yes,BuyMeals,40,WorkRelated,High,Work,1,Daily,10,2,30468451,Car
Urban,Skip,17.0,NHB,0,1,3,5,45,125K-150K,Yes,Work,40,SocialRecreation,High,SocialRecreational,1,Daily,10,2,30468451,Car
Urban,Skip,17.0,HBSOCREC,0,1,3,5,45,125K-150K,Yes,SocialRecreational,40,Home,High,Home,1,Daily,10,2,30468451,Car
Urban,Skip,8.29,HBW,0,2,3,6,51,125K-150K,Yes,Home,30,WorkRelated,High,Work,1,Daily,14,2,30468451,Car
Urban,Skip,8.29,NHB,0,2,3,6,51,125K-150K,Yes,Work,30,Meals,High,BuyMeals,1,Daily,14,2,30468451,Car
Urban,Skip,8.29,NHB,0,2,3,6,51,125K-150K,Yes,BuyMeals,30,WorkRelated,High,Work,1,Daily,14,2,30468451,Car
Urban,Skip,8.29,NHB,0,2,3,6,51,125K-150K,Yes,Work,30,Shopping,High,BuyGoods,1,Daily,14,2,30468451,Car
Urban,Skip,8.29,NHB,0,2,3,6,51,125K-150K,Yes,BuyGoods,30,Shopping,High,BuyGoods,1,Daily,14,2,30468451,Car
Urban,Skip,8.29,HBSHOP,0,2,3,6,51,125K-150K,Yes,BuyGoods,30,Home,High,Home,1,Daily,14,2,30468451,Car
Urban,Skip,-9.0,HBSHOP,0,1,1,7,76,25K-35K,Yes,Home,-1,Shopping,Low,BuyService,4,FewAYear,0,0,30468839,Skip
Urban,Skip,-9.0,NHB,0,1,1,7,76,25K-35K,Yes,BuyService,-1,SocialRecreation,Low,VisitFriends,4,FewAYear,0,0,30468839,Skip
Urban,Skip,-9.0,NHB,0,1,1,7,76,25K-35K,Yes,VisitFriends,-1,Shopping,Low,Errands,4,FewAYear,0,0,30468839,Skip
Urban,Skip,-9.0,HBO,0,1,1,7,76,25K-35K,Yes,Errands,-1,Home,Low,Home,4,FewAYear,0,0,30468839,Skip
Urban,Skip,-9.0,HBO,0,1,1,7,76,25K-35K,Yes,Home,-1,Other,Low,ChangeTransport,4,FewAYear,0,0,30468839,Skip
Urban,Skip,-9.0,NHB,0,1,1,7,76,25K-35K,Yes,ChangeTransport,-1,Shopping,Low,BuyGoods,4,FewAYear,0,0,30468839,Skip
Urban,Skip,-9.0,HBSHOP,0,1,1,7,76,25K-35K,Yes,BuyGoods,-1,Home,Low,Home,4,FewAYear,0,0,30468839,Skip
Urban,Skip,17.16,HBSHOP,0,1,2,3,42,100K-125K,Yes,Home,25,Shopping,High,BuyGoods,1,Daily,0,2,30471781,Car
Urban,Skip,17.16,NHB,0,1,2,3,42,100K-125K,Yes,BuyGoods,25,Shopping,High,BuyGoods,1,Daily,0,2,30471781,Car
Urban,Skip,17.16,HBSHOP,0,1,2,3,42,100K-125K,Yes,BuyGoods,25,Home,High,Home,1,Daily,0,2,30471781,Car
Urban,Skip,4.93,HBW,0,2,2,2,40,100K-125K,Yes,Home,15,WorkRelated,High,Work,1,Daily,2,2,30471781,Car
Urban,Skip,4.93,HBW,0,2,2,2,40,100K-125K,Yes,Work,15,Home,High,Home,1,Daily,2,2,30471781,Car
Urban,FewYear,1.43,HBSOCREC,0,1,1,3,56,75K-100K,Yes,Home,10,SocialRecreation,High,GoToGym,1,Daily,0,1,30471937,Car
Urban,FewYear,1.43,NHB,0,1,1,3,56,75K-100K,Yes,GoToGym,10,WorkRelated,High,Work,1,Daily,0,1,30471937,Car
Urban,FewYear,1.43,HBW,0,1,1,3,56,75K-100K,Yes,Work,10,Home,High,Home,1,Daily,0,1,30471937,Car
Urban,Skip,2.78,HBW,2,1,2,2,61,15K-25K,Yes,Home,10,WorkRelated,VeryLow,Work,1,Daily,2,1,30472345,PickupTruck
Urban,Skip,2.78,HBW,2,1,2,2,61,15K-25K,Yes,Work,10,Home,VeryLow,Home,1,Daily,2,1,30472345,PickupTruck
Urban,Skip,-9.0,HBSHOP,6,2,2,6,26,15K-25K,No,Home,-1,Shopping,VeryLow,BuyGoods,1,Daily,20,1,30472345,Skip
Urban,Skip,-9.0,HBSHOP,6,2,2,6,26,15K-25K,No,BuyGoods,-1,Home,VeryLow,Home,1,Daily,20,1,30472345,Skip
Urban,Skip,-9.0,HBSHOP,6,2,2,6,26,15K-25K,No,Home,-1,Meals,VeryLow,BuyMeals,1,Daily,20,1,30472345,Skip
Urban,Skip,-9.0,HBSHOP,6,2,2,6,26,15K-25K,No,BuyMeals,-1,Home,VeryLow,Home,1,Daily,20,1,30472345,Skip
Urban,Skip,-9.0,HBSOCREC,6,2,2,6,26,15K-25K,No,Home,-1,SocialRecreation,VeryLow,SocialRecreational,1,Daily,20,1,30472345,Skip
Urban,Skip,-9.0,HBSOCREC,6,2,2,6,26,15K-25K,No,SocialRecreational,-1,Home,VeryLow,Home,1,Daily,20,1,30472345,Skip
Urban,Skip,-9.0,HBSOCREC,5,1,1,5,69,10K-15K,Yes,Home,-1,SocialRecreation,ExtremelyLow,SocialRecreational,1,Daily,7,0,30472435,Skip
Urban,Skip,-9.0,NHB,5,1,1,5,69,10K-15K,Yes,SocialRecreational,-1,Shopping,ExtremelyLow,BuyGoods,1,Daily,7,0,30472435,Skip
Urban,Skip,-9.0,NHB,5,1,1,5,69,10K-15K,Yes,BuyGoods,-1,Shopping,ExtremelyLow,BuyGoods,1,Daily,7,0,30472435,Skip
Urban,Skip,-9.0,NHB,5,1,1,5,69,10K-15K,Yes,BuyGoods,-1,SocialRecreation,ExtremelyLow,GoToGym,1,Daily,7,0,30472435,Skip
Urban,Skip,-9.0,HBSOCREC,5,1,1,5,69,10K-15K,Yes,GoToGym,-1,Home,ExtremelyLow,Home,1,Daily,7,0,30472435,Skip
Urban,Skip,-9.0,HBSHOP,0,1,2,2,62,150K-200K,Yes,Home,-1,Meals,High,BuyMeals,1,Daily,14,1,30472950,Skip
Urban,Skip,-9.0,HBSHOP,0,1,2,2,62,150K-200K,Yes,BuyMeals,-1,Home,High,Home,1,Daily,14,1,30472950,Skip
Urban,Skip,-9.0,HBSOCREC,0,2,2,4,68,150K-200K,Yes,Home,-1,SocialRecreation,High,SocialRecreational,1,Daily,3,1,30472950,NotAscertained
Urban,Skip,-9.0,HBSOCREC,0,2,2,4,68,150K-200K,Yes,SocialRecreational,-1,Home,High,Home,1,Daily,3,1,30472950,NotAscertained
Urban,Skip,-9.0,HBSHOP,0,2,2,4,68,150K-200K,Yes,Home,-1,Meals,High,BuyMeals,1,Daily,3,1,30472950,NotAscertained
Urban,Skip,-9.0,HBSHOP,0,2,2,4,68,150K-200K,Yes,BuyMeals,-1,Home,High,Home,1,Daily,3,1,30472950,NotAscertained
Urban,Skip,-9.0,HBSOCREC,0,1,1,3,65,25K-35K,Yes,WFH,-1,SocialRecreation,Low,GoToGym,1,Daily,7,1,30475962,NotAscertained
Urban,Skip,-9.0,NHB,0,1,1,3,65,25K-35K,Yes,GoToGym,-1,Shopping,Low,BuyGoods,1,Daily,7,1,30475962,NotAscertained
Urban,Skip,-9.0,HBSHOP,0,1,1,3,65,25K-35K,Yes,BuyGoods,-1,Home,Low,Home,1,Daily,7,1,30475962,NotAscertained
