TIMETOWK,GCDWORK,TRIPPURP,WHYTO,WKFMHMXX,DRIVER,WRKTRANS,NWALKTRP,HHSIZE,WHYTRP1S,WHYFROM,NBIKETRP,R_AGE,CNTTDTR,WRKCOUNT,URBRUR,HHFAMINC,WEBUSE,HOUSEID,PERSONID,HHFAMINC2
15,3,0,1,0,0,0,2,4,1,2,0,38,9,4,0,13,1,15535793,2,1
-1,-1,1,2,0,0,1,7,2,0,18,0,56,3,0,0,14,3,12330401,1,1
-1,-1,0,2,0,1,1,0,2,2,2,0,84,4,0,0,12,0,14559046,1,1
0,0,3,21,0,0,0,3,1,6,0,0,67,4,0,0,12,0,10586060,1,1
-1,-1,1,6,0,1,1,-1,3,4,9,-1,0,4,1,0,14,0,13346717,3,1
25,11,1,6,0,0,6,0,4,4,6,0,29,8,3,0,14,3,11846633,2,1
-1,-1,3,21,0,0,1,4,1,6,0,0,82,8,0,0,14,0,14240540,1,1
10,3,3,3,0,0,0,0,6,3,17,0,30,7,2,0,12,0,15041829,1,1
-1,-1,2,11,0,2,1,21,3,4,5,0,83,6,1,0,14,0,12066915,3,1
-1,-1,0,1,0,0,1,0,4,1,6,0,39,8,1,0,14,0,14095580,2,1
5,6,0,2,0,0,4,0,5,2,11,0,31,5,2,0,14,0,14746967,1,1
-1,-1,1,6,0,0,1,0,2,5,16,0,67,5,0,1,14,1,12176841,1,1
-1,-1,0,3,0,0,1,0,2,3,6,0,70,5,0,1,14,1,12176841,1,1
-1,-1,1,18,0,1,1,-1,4,5,11,-1,5,4,2,1,14,0,13359511,4,1
-1,-1,2,10,0,0,1,3,5,4,0,0,59,10,1,0,12,2,14989401,2,1
20,7,3,21,0,0,0,6,4,6,0,0,29,6,3,0,14,3,14833661,2,1
-1,-1,1,12,0,1,1,-1,4,7,13,-1,8,4,2,0,12,0,11801052,3,1
-1,-1,0,6,0,0,1,0,4,4,0,0,39,8,1,0,14,0,14095580,2,1
0,-1,3,19,0,0,1,1,1,5,0,11,51,4,0,0,12,1,10177389,1,1
2,0,1,12,0,0,4,14,2,8,1,3,63,8,2,0,13,2,15570150,1,1
-1,-1,1,8,0,0,1,2,4,5,1,0,39,6,2,0,14,3,12209123,1,1
40,19,0,11,0,0,3,3,4,2,10,0,42,6,1,0,12,0,11995933,3,1
-1,-1,0,4,0,0,1,14,2,3,0,0,76,3,0,0,13,0,10343199,1,1
20,19,3,2,0,0,0,0,5,2,14,0,35,4,2,0,12,1,14158823,2,1
-1,-1,1,5,0,0,1,3,2,4,6,0,65,3,0,0,14,1,10969236,1,1
-1,-1,0,1,0,0,1,14,2,1,4,0,76,3,0,0,13,0,10343199,1,1
-1,-1,0,6,0,0,1,2,5,5,0,1,36,9,1,0,12,1,14989401,5,1
-1,-1,2,15,0,0,1,25,3,9,0,2,19,4,2,0,14,1,10296866,1,1
5,2,1,5,0,2,0,0,4,4,27,0,17,12,3,0,14,1,11846633,4,1
15,24,3,12,0,0,3,0,3,4,12,5,30,10,1,0,14,1,13346717,2,1
25,10,0,1,0,0,0,3,1,1,0,0,49,11,1,0,14,1,11888008,1,1
-1,-1,0,1,0,0,1,0,2,1,2,0,65,4,0,0,12,0,13268873,1,1
30,10,1,30,0,0,0,0,4,1,30,0,39,14,3,0,14,1,11846633,1,1
30,-1,4,2,0,0,0,0,4,2,0,0,18,4,2,1,12,4,14214297,3,1
40,13,0,6,0,0,5,0,2,5,0,0,70,7,2,0,13,5,12249718,2,1
45,19,1,27,0,0,0,14,2,1,0,0,65,9,2,0,13,0,13253338,1,1
-1,-1,0,2,0,0,1,0,2,2,5,0,66,4,0,0,12,0,13268873,1,1
25,3,0,2,0,0,0,3,3,2,17,0,30,6,1,0,14,4,12066915,1,1
15,0,0,1,0,0,6,3,1,1,1,0,45,7,1,0,14,0,13360142,1,1
12,3,3,2,0,0,0,7,2,2,13,7,22,6,2,0,14,3,14363690,1,1
-1,-1,2,5,0,0,1,25,3,4,5,2,19,4,2,0,14,1,10296866,1,1
13,4,1,14,0,0,0,12,1,9,2,0,45,4,0,0,14,1,10971176,1,1
-1,-1,0,2,0,0,1,0,2,2,0,0,66,4,0,0,12,0,13268873,1,1
-1,-1,1,3,0,0,1,1,1,1,27,12,52,5,0,0,12,1,10177442,1,1
-1,-1,2,3,0,0,1,0,2,3,19,7,79,8,0,1,12,0,10278004,1,1
49,3,2,23,1,0,3,4,2,9,0,0,36,7,2,0,12,1,13278993,1,1
-1,-1,0,4,0,1,1,-1,3,3,3,-1,9,3,1,0,12,0,10061895,2,1
-1,-1,2,3,0,0,1,3,2,3,7,0,88,6,0,0,14,0,14939545,2,1
15,0,0,5,0,0,6,3,1,4,0,0,45,7,1,0,14,0,13360142,1,1
30,11,0,3,4,0,0,1,1,3,5,1,46,8,1,0,14,1,10955725,1,1
-1,-1,1,1,0,0,1,7,2,1,29,0,76,6,0,0,14,0,13483742,2,1
-1,-1,1,6,0,0,1,7,2,5,0,0,67,9,1,0,14,1,12007338,1,1
30,10,2,10,0,0,0,0,4,4,0,0,39,14,3,0,14,1,11846633,1,1
30,10,1,26,0,0,0,0,4,1,30,0,39,14,3,0,14,1,11846633,1,1
-1,-1,1,6,0,0,1,2,2,5,0,0,72,2,1,0,14,1,10968288,1,1
37,29,4,2,0,0,0,1,4,2,0,0,34,2,2,0,14,3,15007432,2,1
-1,-1,0,3,0,0,1,1,2,3,1,5,69,13,0,0,12,0,10503797,1,1
4,1,1,17,0,0,6,2,2,11,13,0,74,9,1,0,14,0,13352745,2,1
-1,-1,2,3,0,1,1,-1,3,3,12,-1,13,2,2,0,14,0,12224135,3,1
-1,-1,3,29,0,1,1,-1,5,6,0,-1,7,5,1,0,12,0,12162433,3,1
-1,-1,2,21,0,0,1,5,1,5,0,0,62,7,0,0,14,4,13454023,1,1
-1,-1,1,1,0,1,1,-1,5,1,12,-1,1,3,1,0,14,0,15141587,5,1
30,12,0,3,0,0,5,0,4,3,4,0,38,8,1,0,14,3,14095580,1,1
18,5,0,3,0,0,0,0,2,3,6,0,49,3,1,0,14,0,10963328,1,1
-1,-1,3,21,0,1,1,-1,4,6,0,-1,8,7,1,0,14,0,10646096,3,1
-1,-1,1,3,0,0,1,5,2,2,15,0,60,8,0,0,14,2,10094745,1,1
-1,-1,0,3,0,0,1,7,2,2,0,0,77,8,0,0,12,4,15178949,1,1
0,0,1,4,0,0,1,0,5,2,15,0,41,5,1,0,12,1,12162433,1,1
-1,-1,2,5,0,1,1,-1,6,2,12,-1,3,2,2,0,12,0,15041829,5,1
30,3,3,2,0,0,12,5,2,2,1,7,45,3,2,0,14,0,14363690,2,1
-1,-1,1,2,0,0,1,3,2,2,3,0,60,6,0,0,14,0,15414964,1,1
-1,-1,0,3,0,0,1,0,2,3,29,0,75,7,0,1,12,0,10278004,1,1
-1,-1,0,4,0,0,1,7,2,4,1,0,71,3,0,0,13,4,10343199,2,1
10,7,0,6,0,0,3,1,4,2,4,0,37,4,2,0,14,0,13423001,1,1
-1,-1,2,3,0,0,1,0,3,3,11,0,28,5,1,0,12,0,10238688,1,1
-1,-1,1,2,0,0,1,0,1,2,6,0,80,6,0,0,14,0,10631784,1,1
-1,-1,1,3,0,0,1,0,2,3,31,0,75,7,0,1,12,0,10278004,2,1
-1,-1,3,22,0,2,1,8,3,6,0,0,58,2,0,0,12,0,14810103,2,1
-1,-1,2,4,0,0,1,2,2,3,7,0,75,8,0,0,12,3,10373141,2,1
19,8,3,3,0,0,2,5,1,3,19,0,31,4,1,0,12,1,14732875,1,1
-1,-1,1,6,0,0,1,0,2,5,6,0,68,5,2,0,13,0,12249718,1,1
-1,-1,1,4,0,0,1,2,2,4,13,0,75,8,0,0,12,3,10373141,2,1
40,25,1,6,0,0,6,15,2,3,2,0,53,5,1,1,12,0,10872662,2,1
16,4,0,6,0,0,0,0,2,5,0,0,49,3,1,0,14,0,10963328,1,1
5,1,0,6,0,0,9,5,4,5,0,0,21,9,4,0,14,1,14418844,4,1
-1,-1,1,6,0,0,1,2,2,2,3,0,75,8,0,0,12,3,10373141,2,1
5,2,2,3,0,0,0,6,3,3,16,0,20,6,2,0,12,1,11873367,1,1
15,5,2,6,0,0,0,2,5,3,1,0,33,5,2,0,14,0,14746967,1,1
100,6,2,3,0,2,9,7,2,3,1,0,19,5,2,0,12,0,13278993,2,1
-1,-1,2,17,0,0,1,4,4,7,0,0,43,9,1,0,14,4,10646096,1,1
20,7,0,3,0,0,0,3,4,1,4,0,29,13,3,0,14,3,14833661,1,1
-1,-1,1,11,0,0,1,0,3,5,0,0,68,4,1,0,13,0,14968189,2,1
-1,-1,1,10,0,0,1,20,2,6,0,0,26,5,0,0,14,1,15010508,2,1
45,37,4,2,0,0,0,0,2,2,2,0,37,4,1,0,12,1,14303511,1,1
20,8,3,2,0,0,5,2,3,2,0,0,44,3,2,0,14,2,14245040,1,1
14,-1,4,2,0,0,4,0,4,2,6,0,43,4,3,0,14,1,13487508,1,1
-1,-1,2,15,0,1,1,-1,4,7,0,-1,2,5,0,0,12,0,15531245,3,1
-1,-1,1,8,0,0,1,20,2,5,0,0,26,5,0,0,14,1,15010508,2,1
-1,-1,0,1,0,0,1,0,1,1,1,0,80,6,0,0,14,0,10631784,1,1
4,1,1,13,0,0,6,2,2,4,5,0,74,9,1,0,14,0,13352745,2,1
25,6,0,3,0,0,6,0,2,2,3,3,44,10,2,0,14,2,10845778,1,1
15,5,0,2,0,0,0,2,5,2,5,0,33,5,2,0,14,0,14746967,1,1
20,7,1,1,0,0,0,3,4,1,3,0,29,13,3,0,14,3,14833661,1,1
15,6,0,4,0,0,0,2,2,4,2,0,58,4,1,0,14,5,12114825,1,1
4,1,1,16,0,0,6,2,2,10,12,0,74,9,1,0,14,0,13352745,2,1
25,5,2,14,0,0,0,14,6,7,9,0,34,6,2,0,12,0,10591440,1,1
-1,-1,2,3,0,1,1,-1,4,3,14,-1,3,5,0,0,12,0,15531245,3,1
40,13,0,4,0,0,5,0,2,3,3,0,70,7,2,0,13,5,12249718,2,1
20,7,1,1,0,0,0,3,4,1,3,0,29,13,3,0,14,3,14833661,1,1
30,14,1,12,0,0,0,0,3,7,11,0,65,8,2,1,13,5,13316569,2,1
-1,-1,0,1,0,0,1,2,4,1,0,0,60,6,1,0,12,3,11995933,1,1
-1,-1,2,10,0,0,1,3,3,6,0,0,27,4,1,0,14,4,10598739,1,1
-1,-1,0,16,0,1,1,-1,5,1,32,-1,7,5,1,0,12,0,12162433,3,1
5,2,4,2,0,2,0,0,4,2,0,0,17,12,3,0,14,1,11846633,4,1
-1,-1,1,4,0,1,1,-1,6,3,28,-1,2,2,2,0,12,0,15041829,5,1
-1,-1,1,4,0,0,1,5,4,4,3,0,31,9,1,0,14,1,14630196,2,1
-1,-1,1,6,0,0,1,0,1,5,2,0,80,6,0,0,14,0,10631784,1,1
-1,-1,0,8,0,2,1,14,2,3,3,0,77,4,0,0,14,0,14946516,2,1
15,3,1,6,0,0,0,5,1,2,3,0,30,3,1,0,14,1,11009303,1,1
-1,-1,2,2,0,0,1,3,2,2,10,0,88,6,0,0,14,0,14939545,1,1
-1,-1,1,8,0,0,1,2,5,4,0,1,36,9,1,0,12,1,14989401,5,1
10,3,1,16,0,0,0,0,6,9,9,0,30,7,2,0,12,0,15041829,1,1
-1,-1,1,12,0,0,1,3,5,4,0,0,58,10,1,0,12,1,14989401,1,1
-1,-1,3,21,0,0,1,7,2,6,0,0,63,8,0,0,14,1,10094745,1,1
16,5,2,14,0,0,0,14,1,4,6,0,42,5,1,0,14,1,10971499,1,1
-1,-1,0,3,0,0,1,1,2,3,24,5,69,13,0,0,12,0,10503797,1,1
-1,-1,0,5,0,0,1,2,4,4,1,0,39,6,2,0,14,3,12209123,1,1
-1,-1,0,5,0,0,1,4,2,4,11,0,58,9,0,0,14,4,10094745,2,1
-1,-1,2,21,0,0,1,1,5,10,0,0,46,12,1,0,14,2,10829161,1,1
25,5,2,23,0,0,0,14,6,9,0,0,34,6,2,0,12,0,10591440,1,1
-1,-1,2,3,0,0,1,3,2,1,8,0,84,4,0,0,14,0,12222971,2,1
40,25,1,9,0,0,6,15,2,4,0,0,53,5,1,1,12,0,10872662,2,1
-1,-1,0,7,0,0,1,4,2,0,0,0,76,5,0,0,14,3,11887083,1,1
9,2,4,2,0,0,0,6,2,2,0,0,43,5,2,0,14,1,10912979,1,1
-1,-1,1,5,0,0,1,2,2,1,3,0,51,3,0,1,14,1,10680447,1,1
-1,-1,0,3,0,0,1,1,2,3,1,5,69,13,0,0,12,0,10503797,1,1
15,5,0,5,0,0,0,2,5,4,0,0,33,5,2,0,14,0,14746967,1,1
40,16,0,6,0,0,0,0,2,4,0,0,44,8,1,0,12,0,10573240,1,1
34,19,0,3,0,0,0,0,5,3,29,0,44,5,2,0,14,0,13568386,1,1
5,7,3,3,0,0,5,0,5,3,3,0,31,6,2,0,14,0,14746967,2,1
15,5,0,3,0,0,6,10,4,3,6,0,34,12,1,0,14,1,14630196,1,1
-1,-1,1,13,0,1,1,-1,3,8,2,-1,11,2,1,1,14,0,10799899,2,1
-1,-1,0,3,0,0,1,0,3,3,4,0,71,4,1,0,13,1,14968189,2,1
25,5,2,21,0,0,0,14,6,6,0,0,34,6,2,0,12,0,10591440,1,1
0,0,1,5,0,0,0,4,1,4,8,0,62,4,0,0,14,1,10969488,1,1
16,5,2,10,0,0,0,2,4,5,0,0,36,6,3,0,14,1,15177045,1,1
-1,-1,0,3,0,1,1,-1,5,3,4,-1,14,7,1,0,14,0,10829161,3,1
35,7,1,11,0,0,0,0,2,5,13,0,47,6,1,0,14,1,10490075,1,1
-1,-1,0,4,0,0,1,5,1,4,12,5,71,8,0,0,14,0,15486363,1,1
-1,-1,1,6,0,0,1,7,2,5,6,2,68,6,0,0,13,0,12070837,1,1
15,6,1,3,0,0,6,0,1,3,8,0,29,6,1,0,13,3,14283668,1,1
-1,-1,0,3,0,0,1,0,2,3,27,2,76,7,0,1,12,0,10278004,1,1
-1,-1,2,10,0,0,1,25,3,7,0,2,19,4,2,0,14,1,10296866,1,1
9,1,0,1,0,0,0,7,3,1,3,0,54,4,0,0,12,0,10588211,1,1
10,3,2,2,0,0,0,1,4,2,1,0,23,6,2,0,13,1,10267914,1,1
-1,-1,0,0,0,0,1,6,2,0,2,0,67,5,0,0,12,1,10846971,1,1
-1,-1,0,3,0,0,1,7,1,3,3,0,88,7,0,0,14,0,15620587,1,1
-1,-1,0,1,0,0,1,1,2,1,0,0,86,4,0,0,12,0,14559046,1,1
30,8,1,2,0,0,0,0,4,2,10,0,28,4,2,0,13,1,10267914,2,1
-1,-1,2,3,0,0,1,7,2,3,5,0,67,9,1,0,14,1,12007338,1,1
15,1,1,10,3,0,0,2,2,4,2,0,48,9,2,0,12,3,13278993,1,1
-1,-1,0,3,0,0,1,1,1,3,13,0,78,3,0,0,13,0,10722705,1,1
-1,-1,1,24,0,0,1,0,2,1,6,0,66,5,0,1,14,2,12176841,1,1
-1,-1,0,3,0,0,1,7,2,3,6,2,68,6,0,0,13,0,12070837,1,1
-1,-1,3,21,0,0,1,6,2,6,0,0,61,8,0,0,14,1,10094745,1,1
7,2,1,9,0,0,0,0,5,6,16,0,34,5,1,0,12,0,15040164,1,1
25,13,3,3,0,0,0,0,4,3,3,0,31,6,2,0,14,4,14740657,2,1
22,12,4,2,0,0,2,0,5,2,0,0,34,3,2,0,12,2,14158823,1,1
20,9,1,25,0,0,0,5,1,8,27,0,68,6,1,0,12,0,13129657,1,1
5,0,2,3,0,0,0,3,1,3,22,0,62,2,1,0,12,3,11870670,1,1
45,37,3,2,0,0,0,0,2,2,2,0,37,4,1,0,12,1,14303511,1,1
-1,-1,0,7,0,0,1,2,2,4,2,0,62,8,0,0,14,0,14945452,1,1
50,1,1,11,0,0,6,0,3,4,19,0,30,9,2,0,12,0,13419228,1,1
-1,0,0,5,0,0,1,5,2,4,0,1,43,5,1,0,12,1,13325495,2,1
8,2,3,3,0,0,0,60,2,3,3,0,17,13,2,0,14,3,10845778,3,1
15,5,0,3,0,0,0,2,4,3,6,0,22,10,3,0,14,2,14833661,1,1
5,1,0,2,0,0,0,3,1,2,4,2,25,3,1,0,14,3,13392853,1,1
-1,-1,1,16,0,0,1,1,3,3,0,0,64,4,1,0,13,0,14968189,2,1
5,0,0,3,0,0,2,0,3,3,6,0,22,2,2,0,12,0,10477768,2,1
-1,-1,3,7,0,0,1,3,2,3,5,0,52,2,0,1,14,2,10680447,1,1
17,4,2,12,0,0,0,2,4,7,0,0,17,5,3,0,14,3,15177045,3,1
3,1,3,3,0,0,0,25,2,3,19,0,45,6,2,0,14,3,15257545,1,1
-1,-1,1,6,0,0,1,0,2,5,5,0,70,5,0,1,14,1,12176841,1,1
20,7,0,3,0,0,0,3,4,3,2,0,29,13,3,0,14,3,14833661,1,1
-1,-1,1,12,0,0,1,7,2,4,16,2,82,7,0,0,12,0,15367211,1,1
-1,-1,0,0,0,0,1,31,2,0,3,0,86,3,1,0,14,0,14353208,1,1
25,-1,4,2,0,0,5,3,4,2,1,0,43,2,2,1,12,1,10176593,1,1
-1,-1,0,3,0,0,1,7,1,3,3,0,88,7,0,0,14,0,15620587,1,1
5,2,1,1,0,0,6,3,2,1,2,1,47,4,2,0,14,3,10341056,2,1
-1,-1,0,11,0,1,1,-1,3,3,20,-1,9,5,0,0,14,0,15074470,3,1
-1,-1,0,5,0,0,1,0,2,4,0,0,69,3,0,0,14,0,14244708,2,1
50,1,2,3,0,0,6,0,3,3,22,0,30,9,2,0,12,0,13419228,1,1
-1,-1,0,7,0,0,1,1,4,5,0,0,29,5,1,0,12,2,11995933,1,1
-1,-1,0,4,0,0,1,3,2,3,6,0,66,4,0,0,13,0,12070837,2,1
-1,-1,2,8,0,1,1,-1,3,5,6,-1,11,2,1,1,14,0,10799899,3,1
-1,-1,0,2,0,0,1,20,2,2,2,0,26,5,0,0,14,1,15010508,2,1
-1,-1,1,13,0,0,1,4,1,4,0,0,82,8,0,0,14,0,14240540,1,1
11,5,2,3,0,0,1,1,5,3,10,0,32,5,2,0,14,0,14746967,1,1
-1,-1,2,3,0,0,1,5,1,3,6,4,71,2,0,0,14,0,767251037,1,1
-1,-1,0,2,0,0,1,40,2,0,0,0,88,3,1,0,14,0,14353208,2,1
15,5,1,7,0,0,0,1,1,0,2,0,43,5,1,0,12,3,10791370,1,1
2,0,2,11,0,0,4,14,2,7,7,3,63,8,2,0,13,2,15570150,1,1
-1,-1,0,14,0,0,1,0,5,2,26,0,42,5,1,0,12,1,12162433,1,1
30,14,2,9,0,0,0,0,3,6,8,0,65,8,2,1,13,5,13316569,2,1
5,2,2,4,0,0,0,6,3,3,14,0,20,6,2,0,12,1,11873367,1,1
4,1,2,10,0,0,6,2,2,7,1,0,74,9,1,0,14,0,13352745,2,1
-1,-1,3,3,0,1,1,-1,4,3,21,-1,7,4,2,1,14,0,13359511,3,1
-1,-1,1,2,0,0,1,7,1,2,8,0,88,7,0,0,14,0,15620587,1,1
35,20,0,3,0,0,0,0,5,3,24,0,45,6,2,0,14,0,13568386,1,1
-1,-1,0,2,0,0,1,5,2,2,5,0,68,5,1,0,14,0,10297162,1,1
20,7,1,2,0,0,0,3,4,2,0,0,29,13,3,0,14,3,14833661,1,1
-1,-1,0,5,0,0,1,7,2,4,1,0,77,8,0,0,12,4,15178949,1,1
20,8,2,2,0,0,5,1,3,2,2,0,38,3,2,0,14,1,14245040,1,1
5,1,1,1,0,0,6,0,2,1,15,0,58,9,2,0,14,0,15284288,1,1
21,13,4,2,0,0,1,0,5,2,0,0,34,3,2,0,12,2,14158823,1,1
-1,-1,0,4,0,0,1,2,4,4,5,0,39,6,2,0,14,3,12209123,1,1
3,1,0,0,0,1,0,0,4,0,0,0,73,2,2,0,14,0,15007432,3,1
-1,0,2,5,0,0,1,7,5,3,20,1,33,6,1,0,14,2,15141587,1,1
25,6,0,1,0,0,6,0,2,1,15,3,44,10,2,0,14,2,10845778,1,1
5,2,3,7,0,0,0,6,3,6,0,0,20,6,2,0,12,1,11873367,1,1
-1,-1,1,27,0,2,1,7,3,1,14,0,46,5,0,0,13,0,14475502,3,1
-1,-1,0,3,0,1,1,-1,5,3,24,-1,8,5,1,0,12,0,12162433,3,1
-1,-1,1,11,0,1,1,-1,5,3,4,-1,10,9,1,0,12,0,14989401,4,1
-1,-1,0,0,0,0,1,7,2,0,0,3,66,5,1,0,14,0,10912719,1,1
35,20,0,8,0,0,0,0,2,2,2,0,54,4,2,0,14,4,10891645,1,1
-1,-1,0,24,0,0,1,4,2,0,0,0,76,5,0,0,14,3,11887083,1,1
-1,-1,1,9,0,0,1,3,5,4,0,0,58,12,1,0,12,1,14989401,1,1
7,0,0,21,0,0,0,1,2,8,2,0,63,3,1,1,13,0,10076143,1,1
5,0,1,4,0,0,0,7,2,4,6,0,61,2,1,0,14,1,14956551,1,1
25,6,0,1,0,0,6,0,2,1,2,3,44,10,2,0,14,2,10845778,1,1
40,25,3,4,0,0,6,15,2,2,0,0,53,5,1,1,12,0,10872662,2,1
-1,-1,2,9,0,0,1,6,1,6,0,1,82,5,0,0,14,0,283373423,1,1
-1,-1,1,4,0,0,1,0,4,3,26,0,43,9,3,0,14,1,13487508,1,1
50,1,1,0,0,0,6,0,3,0,11,0,30,9,2,0,12,0,13419228,1,1
20,3,0,3,0,0,5,0,3,3,1,0,26,7,1,0,12,1,13438498,1,1
4,1,0,4,0,0,3,3,4,3,4,0,24,9,4,0,14,1,14418844,3,1
10,1,2,12,0,0,0,6,1,5,1,0,61,4,1,0,12,1,12068777,1,1
40,13,0,4,0,0,5,0,2,3,0,0,70,7,2,0,13,5,12249718,2,1
2,0,2,10,0,0,4,14,2,3,2,3,63,8,2,0,13,2,15570150,1,1
30,12,0,6,0,0,5,0,4,5,2,0,38,8,1,0,14,3,14095580,1,1
-1,-1,0,25,0,1,1,-1,5,1,33,-1,7,5,1,0,12,0,12162433,3,1
10,1,4,2,0,0,0,2,2,2,8,0,62,4,1,1,13,0,10076143,1,1
-1,-1,1,15,0,1,1,-1,5,5,21,-1,2,3,1,0,14,0,15181501,5,1
-1,-1,0,3,0,1,1,-1,5,3,6,-1,14,7,1,0,14,0,10829161,3,1
-1,-1,0,1,0,0,1,7,2,1,21,0,67,9,1,0,14,1,12007338,1,1
20,5,1,4,0,0,3,4,2,4,0,0,50,7,2,0,14,3,10341056,1,1
-1,-1,0,2,0,0,1,13,2,2,1,0,75,3,0,0,13,0,10343199,1,1
5,7,1,4,0,0,5,0,5,2,13,0,31,6,2,0,14,0,14746967,2,1
-1,-1,2,3,0,0,1,0,5,3,16,0,27,5,1,0,14,0,15181501,2,1
30,12,1,21,0,0,5,0,4,10,0,0,38,8,1,0,14,3,14095580,1,1
-1,-1,0,4,0,0,1,5,2,4,0,4,63,13,0,0,14,0,15506878,2,1
4,1,1,16,0,0,6,2,2,10,11,0,74,9,1,0,14,0,13352745,2,1
30,5,1,6,0,0,5,6,2,4,9,1,61,6,2,0,14,1,10519471,2,1
-1,-1,2,2,0,0,1,5,2,2,22,1,63,7,0,0,14,2,15506878,1,1
30,11,1,24,4,0,0,1,1,9,0,1,46,8,1,0,14,1,10955725,1,1
35,20,3,3,0,0,0,0,5,3,6,0,45,6,2,0,14,0,13568386,1,1
38,3,1,0,0,0,4,0,2,0,1,0,37,6,2,0,12,0,13419071,1,1
15,5,0,4,0,0,2,5,1,3,0,0,40,5,1,0,12,1,13360153,1,1
-1,-1,2,3,0,1,1,7,3,3,25,6,20,4,1,0,14,2,15062365,2,1
-1,-1,1,8,0,0,1,4,4,1,0,0,43,9,1,0,14,4,10646096,1,1
-1,-1,1,12,0,0,1,0,2,5,0,7,79,8,0,1,12,0,10278004,1,1
-1,-1,1,10,0,0,1,4,2,5,0,0,61,6,0,0,13,2,13321303,1,1
-1,-1,3,21,0,0,1,1,2,6,0,5,69,13,0,0,12,0,10503797,1,1
30,12,1,14,0,0,2,3,4,9,15,0,31,8,2,1,13,2,10337723,1,1
35,-1,1,21,0,0,6,0,1,2,4,0,46,6,1,0,14,5,13382902,1,1
25,10,0,1,0,0,0,3,1,1,0,0,49,11,1,0,14,1,11888008,1,1
-1,-1,0,3,0,0,1,1,5,3,6,0,46,12,1,0,14,2,10829161,1,1
4,1,0,4,0,0,3,3,4,4,6,0,24,9,4,0,14,1,14418844,3,1
-1,-1,1,4,0,1,1,-1,3,2,4,-1,11,3,1,0,12,0,10061895,2,1
-1,-1,0,4,0,0,1,1,2,3,4,0,63,6,0,0,13,1,13321303,1,1
5,1,3,2,0,0,6,0,2,2,0,0,58,9,2,0,14,0,15284288,1,1
-1,-1,1,4,0,2,1,7,3,4,23,7,16,4,1,0,14,2,15062365,3,1
14,11,0,3,0,0,0,4,2,3,22,0,54,5,1,0,13,3,14306327,1,1
-1,-1,1,12,0,0,1,0,5,4,2,0,27,5,1,0,14,0,15181501,2,1
-1,-1,0,0,0,0,1,3,2,0,0,0,80,6,1,0,14,3,14353208,1,1
-1,-1,1,19,0,1,1,-1,2,9,7,-1,5,4,1,0,13,0,14564376,2,1
-1,-1,1,1,0,0,1,3,2,1,22,0,56,10,1,0,14,1,13539274,1,1
3,2,3,4,0,0,0,9,1,3,2,1,32,4,0,0,13,1,14257409,1,1
-1,-1,1,15,0,0,1,5,2,1,1,0,61,3,0,0,13,2,10626342,1,1
15,6,0,6,0,0,0,2,2,3,4,0,58,4,1,0,14,5,12114825,1,1
-1,-1,0,0,0,0,1,18,2,0,5,0,25,4,0,0,14,1,15010508,1,1
-1,-1,1,2,0,0,1,0,4,2,10,0,30,6,1,0,14,2,12175291,1,1
38,29,4,2,0,0,0,0,4,2,0,0,35,3,2,0,14,3,15007432,1,1
20,7,0,3,0,0,6,3,3,3,6,1,39,3,2,0,12,2,10477768,1,1
45,8,1,0,0,0,0,2,4,0,2,0,31,7,2,0,12,5,11801052,2,1
-1,-1,1,3,0,1,1,-1,5,3,21,-1,8,5,1,0,12,0,12162433,3,1
15,24,1,14,0,0,3,0,3,9,3,5,30,10,1,0,14,1,13346717,2,1
-1,-1,0,6,0,0,1,3,2,2,4,0,69,3,0,0,14,1,10524167,1,1
-1,-1,0,4,0,0,1,6,1,4,0,5,59,3,0,0,12,0,13300135,1,1
30,14,1,16,0,0,0,0,3,10,16,0,65,8,2,1,13,5,13316569,2,1
5,2,0,2,0,2,0,0,4,2,1,0,17,12,3,0,14,1,11846633,4,1
5,1,0,2,0,0,9,5,4,2,3,0,21,9,4,0,14,1,14418844,4,1
-1,-1,2,13,0,1,1,-1,6,8,0,-1,4,2,2,0,12,0,15041829,4,1
-1,0,2,3,0,0,1,7,5,3,11,5,35,12,1,0,14,1,15141587,1,1
45,8,2,20,0,0,0,2,4,7,0,0,31,7,2,0,12,5,11801052,2,1
75,38,0,11,0,0,0,6,2,4,6,0,50,13,1,0,14,1,13539274,2,1
16,5,1,6,0,0,0,14,1,5,4,0,42,5,1,0,14,1,10971499,1,1
11,3,1,2,0,0,0,0,4,2,3,0,23,5,2,0,13,1,10267914,1,1
25,10,0,1,0,0,0,3,1,1,0,0,49,11,1,0,14,1,11888008,1,1
-1,-1,0,1,0,0,1,7,2,1,0,2,68,6,0,0,13,0,12070837,1,1
-1,-1,0,4,0,0,1,2,1,4,0,0,62,7,0,0,12,0,12124972,1,1
21,15,1,0,0,0,1,0,5,0,3,0,34,3,2,0,12,1,14158823,1,1
-1,-1,1,5,0,1,1,-1,5,4,15,-1,10,6,1,0,14,0,10829161,4,1
-1,-1,0,6,0,0,1,0,2,5,3,0,68,5,2,0,13,0,12249718,1,1
-1,-1,2,11,0,1,1,-1,6,7,1,-1,4,2,2,0,12,0,15041829,5,1
-1,-1,0,3,0,1,1,9,2,3,4,4,68,6,0,0,14,1,13519315,1,1
